# Time-averaged data for fix amsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
2497 17.3713 17.2731 17.3069 51.9513
2498 17.3822 17.284 17.3178 51.984
2499 17.3932 17.2949 17.3287 52.0168
2500 17.4042 17.3058 17.3396 52.0495
2501 17.4151 17.3167 17.3505 52.0823
2502 17.4261 17.3276 17.3614 52.1151
2503 17.4371 17.3385 17.3723 52.1478
2504 17.448 17.3494 17.3832 52.1806
2505 17.459 17.3603 17.3941 52.2134
2506 17.47 17.3712 17.405 52.2462
2507 17.4809 17.3821 17.4159 52.279
2508 17.4919 17.393 17.4269 52.3118
2509 17.5029 17.404 17.4378 52.3446
2510 17.5139 17.4149 17.4487 52.3774
2511 17.5249 17.4258 17.4596 52.4103
2512 17.5359 17.4367 17.4705 52.4431
2513 17.5468 17.4476 17.4814 52.4759
2514 17.5578 17.4586 17.4924 52.5088
2515 17.5688 17.4695 17.5033 52.5416
2516 17.5798 17.4804 17.5142 52.5744
2517 17.5908 17.4914 17.5251 52.6073
2518 17.6018 17.5023 17.5361 52.6402
2519 17.6128 17.5132 17.547 52.673
2520 17.6238 17.5242 17.5579 52.7059
2521 17.6348 17.5351 17.5688 52.7388
2522 17.6458 17.5461 17.5798 52.7716
2523 17.6568 17.557 17.5907 52.8045
2524 17.6678 17.5679 17.6017 52.8374
2525 17.6788 17.5789 17.6126 52.8703
2526 17.6899 17.5898 17.6235 52.9032
2527 17.7009 17.6008 17.6345 52.9361
2528 17.7119 17.6117 17.6454 52.969
2529 17.7229 17.6227 17.6564 53.002
2530 17.7339 17.6336 17.6673 53.0349
2531 17.7449 17.6446 17.6783 53.0678
2532 17.756 17.6556 17.6892 53.1007
2533 17.767 17.6665 17.7002 53.1337
2534 17.778 17.6775 17.7111 53.1666
2535 17.7891 17.6884 17.7221 53.1996
2536 17.8001 17.6994 17.733 53.2325
2537 17.8111 17.7104 17.744 53.2655
2538 17.8222 17.7214 17.7549 53.2984
2539 17.8332 17.7323 17.7659 53.3314
2540 17.8442 17.7433 17.7769 53.3644
2541 17.8553 17.7543 17.7878 53.3974
2542 17.8663 17.7653 17.7988 53.4303
2543 17.8774 17.7762 17.8097 53.4633
2544 17.8884 17.7872 17.8207 53.4963
2545 17.8994 17.7982 17.8317 53.5293
2546 17.9105 17.8092 17.8427 53.5623
2547 17.9215 17.8202 17.8536 53.5953
2548 17.9326 17.8312 17.8646 53.6283
2549 17.9436 17.8422 17.8756 53.6614
2550 17.9547 17.8531 17.8865 53.6944
2551 17.9658 17.8641 17.8975 53.7274
2552 17.9768 17.8751 17.9085 53.7605
2553 17.9879 17.8861 17.9195 53.7935
2554 17.9989 17.8971 17.9305 53.8265
2555 18.01 17.9081 17.9414 53.8596
2556 18.0211 17.9191 17.9524 53.8926
2557 18.0321 17.9301 17.9634 53.9257
2558 18.0432 17.9412 17.9744 53.9588
2559 18.0543 17.9522 17.9854 53.9918
2560 18.0653 17.9632 17.9964 54.0249
2561 18.0764 17.9742 18.0074 54.058
2562 18.0875 17.9852 18.0184 54.091
2563 18.0986 17.9962 18.0294 54.1241
2564 18.1096 18.0072 18.0403 54.1572
2565 18.1207 18.0183 18.0513 54.1903
2566 18.1318 18.0293 18.0623 54.2234
2567 18.1429 18.0403 18.0733 54.2565
2568 18.154 18.0513 18.0843 54.2896
2569 18.165 18.0624 18.0953 54.3227
2570 18.1761 18.0734 18.1063 54.3559
2571 18.1872 18.0844 18.1173 54.389
2572 18.1983 18.0955 18.1283 54.4221
2573 18.2094 18.1065 18.1394 54.4552
2574 18.2205 18.1175 18.1504 54.4884
2575 18.2316 18.1286 18.1614 54.5215
2576 18.2427 18.1396 18.1724 54.5547
2577 18.2538 18.1506 18.1834 54.5878
2578 18.2649 18.1617 18.1944 54.621
2579 18.276 18.1727 18.2054 54.6541
2580 18.2871 18.1838 18.2164 54.6873
2581 18.2982 18.1948 18.2274 54.7205
2582 18.3093 18.2059 18.2385 54.7536
2583 18.3204 18.2169 18.2495 54.7868
2584 18.3315 18.228 18.2605 54.82
2585 18.3426 18.239 18.2715 54.8532
2586 18.3538 18.2501 18.2825 54.8864
2587 18.3649 18.2611 18.2936 54.9196
2588 18.376 18.2722 18.3046 54.9528
2589 18.3871 18.2833 18.3156 54.986
2590 18.3982 18.2943 18.3266 55.0192
2591 18.4094 18.3054 18.3377 55.0524
2592 18.4205 18.3165 18.3487 55.0857
2593 18.4316 18.3275 18.3597 55.1189
2594 18.4428 18.3386 18.3708 55.1521
2595 18.4539 18.3497 18.3818 55.1854
2596 18.465 18.3607 18.3928 55.2186
2597 18.4762 18.3718 18.4039 55.2519
2598 18.4873 18.3829 18.4149 55.2851
2599 18.4984 18.394 18.426 55.3184
2600 18.5096 18.405 18.437 55.3516
2601 18.5207 18.4161 18.448 55.3849
2602 18.5319 18.4272 18.4591 55.4182
2603 18.543 18.4383 18.4701 55.4514
2604 18.5542 18.4494 18.4812 55.4847
2605 18.5653 18.4605 18.4922 55.518
2606 18.5765 18.4716 18.5033 55.5513
2607 18.5876 18.4826 18.5143 55.5846
2608 18.5988 18.4937 18.5254 55.6179
2609 18.6099 18.5048 18.5364 55.6512
2610 18.6211 18.5159 18.5475 55.6845
2611 18.6323 18.527 18.5586 55.7178
2612 18.6434 18.5381 18.5696 55.7511
2613 18.6546 18.5492 18.5807 55.7845
2614 18.6657 18.5603 18.5917 55.8178
2615 18.6769 18.5714 18.6028 55.8511
2616 18.6881 18.5825 18.6139 55.8845
2617 18.6993 18.5936 18.6249 55.9178
2618 18.7104 18.6047 18.636 55.9511
2619 18.7216 18.6158 18.6471 55.9845
2620 18.7328 18.6269 18.6581 56.0179
2621 18.7439 18.6381 18.6692 56.0512
2622 18.7551 18.6492 18.6803 56.0846
2623 18.7663 18.6603 18.6913 56.1179
2624 18.7775 18.6714 18.7024 56.1513
2625 18.7887 18.6825 18.7135 56.1847
2626 18.7999 18.6936 18.7246 56.2181
2627 18.811 18.7047 18.7357 56.2515
2628 18.8222 18.7159 18.7467 56.2848
2629 18.8334 18.727 18.7578 56.3182
2630 18.8446 18.7381 18.7689 56.3516
2631 18.8558 18.7492 18.78 56.385
2632 18.867 18.7604 18.7911 56.4185
2633 18.8782 18.7715 18.8022 56.4519
2634 18.8894 18.7826 18.8132 56.4853
2635 18.9006 18.7938 18.8243 56.5187
2636 18.9118 18.8049 18.8354 56.5521
2637 18.923 18.816 18.8465 56.5856
2638 18.9342 18.8272 18.8576 56.619
2639 18.9454 18.8383 18.8687 56.6525
2640 18.9566 18.8495 18.8798 56.6859
2641 18.9679 18.8606 18.8909 56.7194
2642 18.9791 18.8717 18.902 56.7528
2643 18.9903 18.8829 18.9131 56.7863
2644 19.0015 18.894 18.9242 56.8198
2645 19.0127 18.9052 18.9353 56.8532
2646 19.0239 18.9163 18.9464 56.8867
2647 19.0352 18.9275 18.9576 56.9202
2648 19.0464 18.9386 18.9687 56.9537
2649 19.0576 18.9498 18.9798 56.9872
2650 19.0688 18.961 18.9909 57.0207
2651 19.0801 18.9721 19.002 57.0542
2652 19.0913 18.9833 19.0131 57.0877
2653 19.1025 18.9945 19.0243 57.1212
2654 19.1138 19.0056 19.0354 57.1548
2655 19.125 19.0168 19.0465 57.1883
2656 19.1362 19.028 19.0576 57.2218
2657 19.1475 19.0391 19.0688 57.2553
2658 19.1587 19.0503 19.0799 57.2889
2659 19.1699 19.0615 19.091 57.3224
2660 19.1812 19.0727 19.1021 57.356
2661 19.1924 19.0838 19.1133 57.3895
2662 19.2037 19.095 19.1244 57.4231
2663 19.2149 19.1062 19.1355 57.4566
2664 19.2262 19.1174 19.1467 57.4902
2665 19.2374 19.1286 19.1578 57.5238
2666 19.2487 19.1397 19.169 57.5574
2667 19.2599 19.1509 19.1801 57.5909
2668 19.2712 19.1621 19.1912 57.6245
2669 19.2824 19.1733 19.2024 57.6581
2670 19.2937 19.1845 19.2135 57.6917
2671 19.3049 19.1957 19.2247 57.7253
2672 19.3162 19.2069 19.2358 57.7589
2673 19.3274 19.2181 19.247 57.7925
2674 19.3387 19.2293 19.2581 57.8261
2675 19.35 19.2405 19.2693 57.8598
2676 19.3612 19.2517 19.2804 57.8934
2677 19.3725 19.2629 19.2916 57.927
2678 19.3838 19.2741 19.3028 57.9606
2679 19.395 19.2853 19.3139 57.9943
2680 19.4063 19.2965 19.3251 58.0279
2681 19.4176 19.3077 19.3362 58.0615
2682 19.4289 19.3189 19.3474 58.0952
2683 19.4401 19.3301 19.3586 58.1288
2684 19.4514 19.3414 19.3697 58.1625
2685 19.4627 19.3526 19.3809 58.1962
2686 19.474 19.3638 19.3921 58.2298
2687 19.4853 19.375 19.4032 58.2635
2688 19.4965 19.3862 19.4144 58.2972
2689 19.5078 19.3974 19.4256 58.3308
2690 19.5191 19.4087 19.4368 58.3645
2691 19.5304 19.4199 19.4479 58.3982
2692 19.5417 19.4311 19.4591 58.4319
2693 19.553 19.4423 19.4703 58.4656
2694 19.5643 19.4536 19.4815 58.4993
2695 19.5755 19.4648 19.4926 58.533
2696 19.5868 19.476 19.5038 58.5667
2697 19.5981 19.4873 19.515 58.6004
2698 19.6094 19.4985 19.5262 58.6341
2699 19.6207 19.5097 19.5374 58.6678
2700 19.632 19.521 19.5486 58.7015
2701 19.6433 19.5322 19.5598 58.7353
2702 19.6546 19.5434 19.5709 58.769
2703 19.6659 19.5547 19.5821 58.8027
2704 19.6772 19.5659 19.5933 58.8364
2705 19.6885 19.5772 19.6045 58.8702
2706 19.6998 19.5884 19.6157 58.9039
2707 19.7111 19.5996 19.6269 58.9377
2708 19.7224 19.6109 19.6381 58.9714
2709 19.7337 19.6221 19.6493 59.0052
2710 19.745 19.6334 19.6605 59.0389
2711 19.7563 19.6446 19.6717 59.0727
2712 19.7677 19.6559 19.6829 59.1065
2713 19.779 19.6671 19.6941 59.1402
2714 19.7903 19.6784 19.7053 59.174
2715 19.8016 19.6896 19.7166 59.2078
2716 19.8129 19.7009 19.7278 59.2416
2717 19.8242 19.7121 19.739 59.2753
2718 19.8355 19.7234 19.7502 59.3091
2719 19.8469 19.7346 19.7614 59.3429
2720 19.8582 19.7459 19.7726 59.3767
2721 19.8695 19.7572 19.7839 59.4105
2722 19.8808 19.7684 19.7951 59.4443
2723 19.8922 19.7797 19.8063 59.4781
2724 19.9035 19.791 19.8175 59.512
2725 19.9148 19.8022 19.8287 59.5458
2726 19.9261 19.8135 19.84 59.5796
2727 19.9375 19.8247 19.8512 59.6134
2728 19.9488 19.836 19.8624 59.6473
2729 19.9601 19.8473 19.8737 59.6811
2730 19.9715 19.8586 19.8849 59.7149
2731 19.9828 19.8698 19.8961 59.7488
2732 19.9942 19.8811 19.9074 59.7826
2733 20.0055 19.8924 19.9186 59.8165
2734 20.0168 19.9036 19.9298 59.8503
2735 20.0282 19.9149 19.9411 59.8842
2736 20.0395 19.9262 19.9523 59.918
2737 20.0509 19.9375 19.9635 59.9519
2738 20.0622 19.9488 19.9748 59.9858
2739 20.0736 19.96 19.986 60.0197
2740 20.0849 19.9713 19.9973 60.0535
2741 20.0963 19.9826 20.0085 60.0874
2742 20.1076 19.9939 20.0198 60.1213
2743 20.119 20.0052 20.031 60.1552
2744 20.1304 20.0165 20.0423 60.1891
2745 20.1417 20.0278 20.0535 60.223
2746 20.1531 20.039 20.0648 60.2569
2747 20.1645 20.0503 20.076 60.2908
2748 20.1758 20.0616 20.0873 60.3247
2749 20.1872 20.0729 20.0986 60.3587
2750 20.1986 20.0842 20.1098 60.3926
2751 20.2099 20.0955 20.1211 60.4265
2752 20.2213 20.1068 20.1323 60.4605
2753 20.2327 20.1181 20.1436 60.4944
2754 20.2441 20.1294 20.1549 60.5283
2755 20.2554 20.1407 20.1661 60.5623
2756 20.2668 20.152 20.1774 60.5962
2757 20.2782 20.1633 20.1887 60.6302
2758 20.2896 20.1746 20.1999 60.6642
2759 20.301 20.1859 20.2112 60.6981
2760 20.3124 20.1972 20.2225 60.7321
2761 20.3238 20.2086 20.2338 60.7661
2762 20.3352 20.2199 20.245 60.8001
2763 20.3466 20.2312 20.2563 60.8341
2764 20.3579 20.2425 20.2676 60.868
2765 20.3693 20.2538 20.2789 60.902
2766 20.3807 20.2651 20.2902 60.936
2767 20.3921 20.2765 20.3014 60.9701
2768 20.4035 20.2878 20.3127 61.0041
2769 20.415 20.2991 20.324 61.0381
2770 20.4264 20.3104 20.3353 61.0721
2771 20.4378 20.3218 20.3466 61.1061
2772 20.4492 20.3331 20.3579 61.1402
2773 20.4606 20.3444 20.3692 61.1742
2774 20.472 20.3557 20.3805 61.2082
2775 20.4834 20.3671 20.3918 61.2423
2776 20.4948 20.3784 20.4031 61.2763
2777 20.5062 20.3897 20.4144 61.3104
2778 20.5177 20.4011 20.4257 61.3444
2779 20.5291 20.4124 20.437 61.3785
2780 20.5405 20.4237 20.4483 61.4125
2781 20.5519 20.4351 20.4596 61.4466
2782 20.5633 20.4464 20.4709 61.4807
2783 20.5748 20.4578 20.4822 61.5148
2784 20.5862 20.4691 20.4935 61.5488
2785 20.5976 20.4805 20.5048 61.5829
2786 20.609 20.4918 20.5161 61.617
2787 20.6205 20.5031 20.5275 61.6511
2788 20.6319 20.5145 20.5388 61.6852
2789 20.6433 20.5258 20.5501 61.7193
2790 20.6548 20.5372 20.5614 61.7534
2791 20.6662 20.5485 20.5727 61.7875
2792 20.6776 20.5599 20.5841 61.8216
2793 20.6891 20.5713 20.5954 61.8557
2794 20.7005 20.5826 20.6067 61.8898
2795 20.712 20.594 20.618 61.9239
2796 20.7234 20.6053 20.6293 61.9581
2797 20.7348 20.6167 20.6407 61.9922
2798 20.7463 20.628 20.652 62.0263
2799 20.7577 20.6394 20.6633 62.0605
2800 20.7692 20.6508 20.6747 62.0946
2801 20.7806 20.6621 20.686 62.1287
2802 20.7921 20.6735 20.6973 62.1629
2803 20.8035 20.6848 20.7087 62.197
2804 20.815 20.6962 20.72 62.2312
2805 20.8264 20.7076 20.7313 62.2653
2806 20.8379 20.719 20.7427 62.2995
2807 20.8493 20.7303 20.754 62.3337
2808 20.8608 20.7417 20.7654 62.3678
2809 20.8723 20.7531 20.7767 62.402
2810 20.8837 20.7644 20.788 62.4362
2811 20.8952 20.7758 20.7994 62.4704
2812 20.9067 20.7872 20.8107 62.5046
2813 20.9181 20.7986 20.8221 62.5388
2814 20.9296 20.81 20.8334 62.573
2815 20.9411 20.8213 20.8448 62.6072
2816 20.9525 20.8327 20.8561 62.6414
2817 20.964 20.8441 20.8675 62.6756
2818 20.9755 20.8555 20.8788 62.7098
2819 20.9869 20.8669 20.8902 62.744
2820 20.9984 20.8783 20.9015 62.7782
2821 21.0099 20.8897 20.9129 62.8124
2822 21.0214 20.901 20.9242 62.8467
2823 21.0329 20.9124 20.9356 62.8809
2824 21.0443 20.9238 20.947 62.9151
2825 21.0558 20.9352 20.9583 62.9494
2826 21.0673 20.9466 20.9697 62.9836
2827 21.0788 20.958 20.981 63.0179
2828 21.0903 20.9694 20.9924 63.0521
2829 21.1018 20.9808 21.0038 63.0864
2830 21.1133 20.9922 21.0151 63.1206
2831 21.1248 21.0036 21.0265 63.1549
2832 21.1363 21.015 21.0379 63.1892
2833 21.1478 21.0264 21.0493 63.2235
2834 21.1593 21.0379 21.0606 63.2577
2835 21.1708 21.0493 21.072 63.292
2836 21.1823 21.0607 21.0834 63.3263
2837 21.1938 21.0721 21.0948 63.3606
2838 21.2053 21.0835 21.1061 63.3949
2839 21.2168 21.0949 21.1175 63.4292
2840 21.2283 21.1063 21.1289 63.4635
2841 21.2398 21.1178 21.1403 63.4978
2842 21.2513 21.1292 21.1517 63.5321
2843 21.2628 21.1406 21.1631 63.5665
2844 21.2743 21.152 21.1744 63.6008
2845 21.2858 21.1635 21.1858 63.6351
2846 21.2973 21.1749 21.1972 63.6694
2847 21.3089 21.1863 21.2086 63.7038
2848 21.3204 21.1977 21.22 63.7381
2849 21.3319 21.2092 21.2314 63.7725
2850 21.3434 21.2206 21.2428 63.8068
2851 21.3549 21.232 21.2542 63.8412
2852 21.3664 21.2435 21.2656 63.8755
2853 21.378 21.2549 21.277 63.9099
2854 21.3895 21.2663 21.2884 63.9442
2855 21.401 21.2778 21.2998 63.9786
2856 21.4125 21.2892 21.3112 64.013
2857 21.4241 21.3007 21.3226 64.0474
2858 21.4356 21.3121 21.334 64.0818
2859 21.4471 21.3236 21.3455 64.1162
2860 21.4587 21.335 21.3569 64.1506
2861 21.4702 21.3465 21.3683 64.185
2862 21.4817 21.3579 21.3797 64.2194
2863 21.4933 21.3694 21.3911 64.2538
2864 21.5048 21.3808 21.4026 64.2882
2865 21.5163 21.3923 21.414 64.3226
2866 21.5279 21.4037 21.4254 64.357
2867 21.5394 21.4152 21.4368 64.3915
2868 21.551 21.4267 21.4483 64.4259
2869 21.5625 21.4381 21.4597 64.4603
2870 21.5741 21.4496 21.4711 64.4948
2871 21.5856 21.4611 21.4826 64.5292
2872 21.5972 21.4725 21.494 64.5637
2873 21.6087 21.484 21.5054 64.5981
2874 21.6203 21.4955 21.5169 64.6326
2875 21.6318 21.507 21.5283 64.6671
2876 21.6434 21.5184 21.5397 64.7015
2877 21.6549 21.5299 21.5512 64.736
2878 21.6665 21.5414 21.5626 64.7705
2879 21.678 21.5529 21.5741 64.805
2880 21.6896 21.5644 21.5855 64.8395
2881 21.7011 21.5758 21.597 64.874
2882 21.7127 21.5873 21.6084 64.9085
2883 21.7243 21.5988 21.6199 64.943
2884 21.7358 21.6103 21.6313 64.9775
2885 21.7474 21.6218 21.6428 65.012
2886 21.759 21.6333 21.6542 65.0465
2887 21.7705 21.6448 21.6657 65.081
2888 21.7821 21.6563 21.6772 65.1155
2889 21.7937 21.6678 21.6886 65.1501
2890 21.8053 21.6793 21.7001 65.1846
2891 21.8168 21.6908 21.7116 65.2191
2892 21.8284 21.7023 21.723 65.2537
2893 21.84 21.7138 21.7345 65.2882
2894 21.8516 21.7253 21.746 65.3228
2895 21.8631 21.7368 21.7574 65.3573
2896 21.8747 21.7483 21.7689 65.3919
2897 21.8863 21.7598 21.7804 65.4265
2898 21.8979 21.7713 21.7918 65.461
2899 21.9095 21.7828 21.8033 65.4956
2900 21.921 21.7943 21.8148 65.5302
2901 21.9326 21.8058 21.8263 65.5647
2902 21.9442 21.8173 21.8378 65.5993
2903 21.9558 21.8289 21.8492 65.6339
2904 21.9674 21.8404 21.8607 65.6685
2905 21.979 21.8519 21.8722 65.7031
2906 21.9906 21.8634 21.8837 65.7377
2907 22.0022 21.8749 21.8952 65.7723
2908 22.0138 21.8865 21.9067 65.8069
2909 22.0254 21.898 21.9182 65.8415
2910 22.037 21.9095 21.9296 65.8761
2911 22.0486 21.921 21.9411 65.9108
2912 22.0602 21.9326 21.9526 65.9454
2913 22.0718 21.9441 21.9641 65.98
2914 22.0834 21.9556 21.9756 66.0146
2915 22.095 21.9672 21.9871 66.0493
2916 22.1066 21.9787 21.9986 66.0839
2917 22.1182 21.9902 22.0101 66.1186
2918 22.1298 22.0018 22.0216 66.1532
2919 22.1415 22.0133 22.0331 66.1879
2920 22.1531 22.0248 22.0446 66.2225
2921 22.1647 22.0364 22.0561 66.2572
2922 22.1763 22.0479 22.0677 66.2919
2923 22.1879 22.0595 22.0792 66.3266
2924 22.1995 22.071 22.0907 66.3612
2925 22.2112 22.0826 22.1022 66.3959
2926 22.2228 22.0941 22.1137 66.4306
2927 22.2344 22.1057 22.1252 66.4653
2928 22.2461 22.1172 22.1367 66.5
2929 22.2577 22.1288 22.1483 66.5347
2930 22.2693 22.1403 22.1598 66.5694
2931 22.281 22.1519 22.1713 66.6041
2932 22.2926 22.1634 22.1828 66.6389
2933 22.3042 22.175 22.1944 66.6736
2934 22.3159 22.1866 22.2059 66.7083
2935 22.3275 22.1981 22.2174 66.743
2936 22.3392 22.2097 22.2289 66.7778
2937 22.3508 22.2213 22.2405 66.8125
2938 22.3624 22.2328 22.252 66.8473
2939 22.3741 22.2444 22.2635 66.882
2940 22.3857 22.256 22.2751 66.9168
2941 22.3974 22.2675 22.2866 66.9515
2942 22.409 22.2791 22.2981 66.9863
2943 22.4207 22.2907 22.3097 67.0211
2944 22.4323 22.3023 22.3212 67.0558
2945 22.444 22.3138 22.3328 67.0906
2946 22.4557 22.3254 22.3443 67.1254
2947 22.4673 22.337 22.3559 67.1602
2948 22.479 22.3486 22.3674 67.195
2949 22.4906 22.3602 22.379 67.2297
2950 22.5023 22.3717 22.3905 67.2645
2951 22.514 22.3833 22.4021 67.2993
2952 22.5256 22.3949 22.4136 67.3341
2953 22.5373 22.4065 22.4252 67.369
2954 22.549 22.4181 22.4367 67.4038
2955 22.5606 22.4297 22.4483 67.4386
2956 22.5723 22.4413 22.4598 67.4734
2957 22.584 22.4529 22.4714 67.5082
2958 22.5956 22.4645 22.4829 67.543
2959 22.6073 22.476 22.4945 67.5779
2960 22.619 22.4876 22.5061 67.6127
2961 22.6307 22.4992 22.5176 67.6475
2962 22.6423 22.5108 22.5292 67.6824
2963 22.654 22.5224 22.5408 67.7172
2964 22.6657 22.534 22.5523 67.7521
2965 22.6774 22.5456 22.5639 67.7869
2966 22.6891 22.5572 22.5755 67.8218
2967 22.7008 22.5688 22.587 67.8566
2968 22.7124 22.5804 22.5986 67.8915
2969 22.7241 22.592 22.6102 67.9264
2970 22.7358 22.6037 22.6218 67.9612
2971 22.7475 22.6153 22.6334 67.9961
2972 22.7592 22.6269 22.6449 68.031
2973 22.7709 22.6385 22.6565 68.0659
2974 22.7826 22.6501 22.6681 68.1008
2975 22.7943 22.6617 22.6797 68.1357
2976 22.806 22.6733 22.6913 68.1706
2977 22.8177 22.6849 22.7029 68.2054
2978 22.8294 22.6965 22.7144 68.2404
2979 22.8411 22.7082 22.726 68.2753
2980 22.8528 22.7198 22.7376 68.3102
2981 22.8645 22.7314 22.7492 68.3451
2982 22.8762 22.743 22.7608 68.38
2983 22.8879 22.7546 22.7724 68.4149
2984 22.8996 22.7662 22.784 68.4498
2985 22.9113 22.7779 22.7956 68.4848
2986 22.923 22.7895 22.8072 68.5197
2987 22.9347 22.8011 22.8188 68.5546
2988 22.9464 22.8127 22.8304 68.5896
2989 22.9581 22.8244 22.842 68.6245
2990 22.9698 22.836 22.8536 68.6595
2991 22.9816 22.8476 22.8652 68.6944
2992 22.9933 22.8592 22.8768 68.7294
2993 23.005 22.8709 22.8885 68.7643
2994 23.0167 22.8825 22.9001 68.7993
2995 23.0284 22.8941 22.9117 68.8342
2996 23.0401 22.9058 22.9233 68.8692
2997 23.0519 22.9174 22.9349 68.9042
2998 23.0636 22.929 22.9465 68.9391
2999 23.0753 22.9407 22.9581 68.9741
3000 23.087 22.9523 22.9698 69.0091
3001 23.0987 22.964 22.9814 69.0441
3002 23.1105 22.9756 22.993 69.0791
3003 23.1222 22.9872 23.0046 69.1141
3004 23.1339 22.9989 23.0163 69.1491
3005 23.1456 23.0105 23.0279 69.1841
3006 23.1574 23.0222 23.0395 69.2191
3007 23.1691 23.0338 23.0511 69.2541
3008 23.1808 23.0455 23.0628 69.2891
3009 23.1926 23.0571 23.0744 69.3241
3010 23.2043 23.0688 23.086 69.3591
3011 23.216 23.0804 23.0977 69.3942
3012 23.2278 23.0921 23.1093 69.4292
3013 23.2395 23.1037 23.1209 69.4642
3014 23.2513 23.1154 23.1326 69.4992
3015 23.263 23.1271 23.1442 69.5343
3016 23.2747 23.1387 23.1559 69.5693
3017 23.2865 23.1504 23.1675 69.6044
3018 23.2982 23.162 23.1791 69.6394
3019 23.31 23.1737 23.1908 69.6745
3020 23.3217 23.1854 23.2024 69.7095
3021 23.3335 23.197 23.2141 69.7446
3022 23.3452 23.2087 23.2257 69.7797
3023 23.357 23.2204 23.2374 69.8148
3024 23.3687 23.2321 23.249 69.8498
3025 23.3805 23.2437 23.2607 69.8849
3026 23.3923 23.2554 23.2723 69.92
3027 23.404 23.2671 23.284 69.9551
3028 23.4158 23.2788 23.2957 69.9902
3029 23.4275 23.2904 23.3073 70.0253
3030 23.4393 23.3021 23.319 70.0604
3031 23.4511 23.3138 23.3306 70.0955
3032 23.4628 23.3255 23.3423 70.1306
3033 23.4746 23.3372 23.354 70.1657
3034 23.4864 23.3488 23.3656 70.2009
3035 23.4982 23.3605 23.3773 70.236
3036 23.5099 23.3722 23.389 70.2711
3037 23.5217 23.3839 23.4006 70.3062
3038 23.5335 23.3956 23.4123 70.3414
3039 23.5453 23.4073 23.424 70.3765
3040 23.557 23.419 23.4356 70.4117
3041 23.5688 23.4307 23.4473 70.4468
3042 23.5806 23.4424 23.459 70.482
3043 23.5924 23.4541 23.4707 70.5171
3044 23.6042 23.4658 23.4824 70.5523
3045 23.6159 23.4775 23.494 70.5874
3046 23.6277 23.4892 23.5057 70.6226
3047 23.6395 23.5009 23.5174 70.6578
3048 23.6513 23.5126 23.5291 70.693
3049 23.6631 23.5243 23.5408 70.7281
3050 23.6749 23.536 23.5524 70.7633
3051 23.6867 23.5477 23.5641 70.7985
3052 23.6984 23.5594 23.5758 70.8337
3053 23.7102 23.5711 23.5875 70.8689
3054 23.722 23.5828 23.5992 70.9041
3055 23.7338 23.5945 23.6109 70.9393
3056 23.7456 23.6063 23.6226 70.9745
3057 23.7574 23.618 23.6343 71.0097
3058 23.7692 23.6297 23.646 71.0449
3059 23.781 23.6414 23.6577 71.0801
3060 23.7928 23.6531 23.6694 71.1153
3061 23.8046 23.6649 23.6811 71.1505
3062 23.8164 23.6766 23.6928 71.1858
3063 23.8282 23.6883 23.7045 71.221
3064 23.84 23.7 23.7162 71.2562
3065 23.8518 23.7117 23.7279 71.2915
3066 23.8636 23.7235 23.7396 71.3267
3067 23.8754 23.7352 23.7513 71.3619
3068 23.8872 23.7469 23.763 71.3972
3069 23.899 23.7587 23.7747 71.4324
3070 23.9109 23.7704 23.7864 71.4677
3071 23.9227 23.7821 23.7981 71.5029
3072 23.9345 23.7938 23.8099 71.5382
3073 23.9463 23.8056 23.8216 71.5734
3074 23.9581 23.8173 23.8333 71.6087
3075 23.9699 23.829 23.845 71.644
3076 23.9817 23.8408 23.8567 71.6792
3077 23.9936 23.8525 23.8684 71.7145
3078 24.0054 23.8642 23.8802 71.7498
3079 24.0172 23.876 23.8919 71.7851
3080 24.029 23.8877 23.9036 71.8204
3081 24.0408 23.8995 23.9153 71.8556
3082 24.0527 23.9112 23.9271 71.8909
3083 24.0645 23.9229 23.9388 71.9262
3084 24.0763 23.9347 23.9505 71.9615
3085 24.0882 23.9464 23.9622 71.9968
3086 24.1 23.9582 23.974 72.0321
3087 24.1118 23.9699 23.9857 72.0674
3088 24.1236 23.9817 23.9974 72.1027
3089 24.1355 23.9934 24.0092 72.138
3090 24.1473 24.0052 24.0209 72.1734
3091 24.1591 24.0169 24.0326 72.2087
3092 24.171 24.0287 24.0444 72.244
3093 24.1828 24.0404 24.0561 72.2793
3094 24.1947 24.0522 24.0678 72.3146
3095 24.2065 24.0639 24.0796 72.35
3096 24.2183 24.0757 24.0913 72.3853
3097 24.2302 24.0874 24.103 72.4206
3098 24.242 24.0992 24.1148 72.456
3099 24.2539 24.1109 24.1265 72.4913
3100 24.2657 24.1227 24.1383 72.5267
3101 24.2775 24.1345 24.15 72.562
3102 24.2894 24.1462 24.1618 72.5974
3103 24.3012 24.158 24.1735 72.6327
3104 24.3131 24.1697 24.1853 72.6681
3105 24.3249 24.1815 24.197 72.7035
3106 24.3368 24.1933 24.2088 72.7388
3107 24.3486 24.205 24.2205 72.7742
3108 24.3605 24.2168 24.2323 72.8096
3109 24.3723 24.2286 24.244 72.8449
3110 24.3842 24.2404 24.2558 72.8803
3111 24.396 24.2521 24.2675 72.9157
3112 24.4079 24.2639 24.2793 72.9511
3113 24.4198 24.2757 24.291 72.9865
