# Time-averaged data for fix amsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
2393 0.80769 0.806434 0.805144 2.41927
2394 0.808044 0.806788 0.8055 2.42033
2395 0.808398 0.807142 0.805856 2.4214
2396 0.808752 0.807496 0.806212 2.42246
2397 0.809106 0.80785 0.806568 2.42352
2398 0.80946 0.808203 0.806923 2.42459
2399 0.809814 0.808556 0.807279 2.42565
2400 0.810168 0.808909 0.807635 2.42671
2401 0.810522 0.809262 0.80799 2.42777
2402 0.810875 0.809615 0.808346 2.42884
2403 0.811229 0.809967 0.808701 2.4299
2404 0.811582 0.810319 0.809057 2.43096
2405 0.811936 0.810672 0.809412 2.43202
2406 0.812289 0.811023 0.809767 2.43308
2407 0.812642 0.811375 0.810123 2.43414
2408 0.812995 0.811727 0.810478 2.4352
2409 0.813348 0.812078 0.810834 2.43626
2410 0.813701 0.81243 0.811189 2.43732
2411 0.814054 0.812781 0.811544 2.43838
2412 0.814407 0.813132 0.8119 2.43944
2413 0.81476 0.813483 0.812255 2.4405
2414 0.815113 0.813834 0.81261 2.44156
2415 0.815465 0.814185 0.812966 2.44262
2416 0.815818 0.814535 0.813321 2.44367
2417 0.816171 0.814886 0.813677 2.44473
2418 0.816523 0.815237 0.814032 2.44579
2419 0.816875 0.815587 0.814387 2.44685
2420 0.817228 0.815938 0.814743 2.44791
2421 0.81758 0.816289 0.815098 2.44897
2422 0.817932 0.816639 0.815453 2.45002
2423 0.818284 0.81699 0.815809 2.45108
2424 0.818636 0.81734 0.816164 2.45214
2425 0.818988 0.817691 0.816519 2.4532
2426 0.81934 0.818042 0.816874 2.45426
2427 0.819692 0.818392 0.817229 2.45531
2428 0.820044 0.818743 0.817585 2.45637
2429 0.820395 0.819094 0.81794 2.45743
2430 0.820747 0.819445 0.818295 2.45849
2431 0.821099 0.819796 0.81865 2.45954
2432 0.82145 0.820147 0.819005 2.4606
2433 0.821801 0.820498 0.81936 2.46166
2434 0.822153 0.82085 0.819715 2.46272
2435 0.822504 0.821201 0.82007 2.46378
2436 0.822855 0.821552 0.820425 2.46483
2437 0.823206 0.821904 0.820781 2.46589
2438 0.823557 0.822255 0.821136 2.46695
2439 0.823908 0.822607 0.821491 2.46801
2440 0.824259 0.822959 0.821846 2.46906
2441 0.82461 0.823311 0.822201 2.47012
2442 0.824961 0.823663 0.822557 2.47118
2443 0.825311 0.824014 0.822912 2.47224
2444 0.825662 0.824366 0.823267 2.4733
2445 0.826012 0.824718 0.823622 2.47435
2446 0.826363 0.82507 0.823978 2.47541
2447 0.826713 0.825423 0.824333 2.47647
2448 0.827063 0.825775 0.824688 2.47753
2449 0.827413 0.826127 0.825043 2.47858
2450 0.827762 0.826479 0.825399 2.47964
2451 0.828112 0.826831 0.825754 2.4807
2452 0.828462 0.827184 0.826109 2.48175
2453 0.828811 0.827536 0.826464 2.48281
2454 0.82916 0.827888 0.826819 2.48387
2455 0.829509 0.828241 0.827174 2.48492
2456 0.829858 0.828594 0.827529 2.48598
2457 0.830207 0.828946 0.827884 2.48704
2458 0.830555 0.829299 0.828239 2.48809
2459 0.830903 0.829652 0.828594 2.48915
2460 0.831251 0.830005 0.828949 2.49021
2461 0.831599 0.830358 0.829304 2.49126
2462 0.831947 0.830711 0.829659 2.49232
2463 0.832295 0.831064 0.830014 2.49337
2464 0.832642 0.831417 0.830368 2.49443
2465 0.832989 0.83177 0.830723 2.49548
2466 0.833336 0.832124 0.831077 2.49654
2467 0.833683 0.832477 0.831432 2.49759
2468 0.83403 0.832831 0.831786 2.49865
2469 0.834377 0.833185 0.832141 2.4997
2470 0.834723 0.833539 0.832495 2.50076
2471 0.83507 0.833893 0.832849 2.50181
2472 0.835416 0.834247 0.833203 2.50287
2473 0.835762 0.834601 0.833557 2.50392
2474 0.836108 0.834955 0.833911 2.50497
2475 0.836454 0.83531 0.834265 2.50603
2476 0.836801 0.835664 0.834619 2.50708
2477 0.837147 0.836018 0.834973 2.50814
2478 0.837493 0.836373 0.835327 2.50919
2479 0.837839 0.836727 0.835681 2.51025
2480 0.838185 0.837082 0.836034 2.5113
2481 0.838531 0.837437 0.836388 2.51236
2482 0.838878 0.837791 0.836742 2.51341
2483 0.839224 0.838146 0.837095 2.51447
2484 0.839571 0.8385 0.837449 2.51552
2485 0.839917 0.838855 0.837802 2.51657
2486 0.840264 0.839209 0.838155 2.51763
2487 0.840611 0.839564 0.838509 2.51868
2488 0.840958 0.839918 0.838862 2.51974
2489 0.841305 0.840273 0.839215 2.52079
2490 0.841653 0.840627 0.839567 2.52185
2491 0.842 0.840982 0.83992 2.5229
2492 0.842348 0.841336 0.840272 2.52396
2493 0.842696 0.841691 0.840625 2.52501
2494 0.843044 0.842045 0.840977 2.52607
2495 0.843392 0.842399 0.841329 2.52712
2496 0.843741 0.842754 0.841681 2.52818
2497 0.844089 0.843108 0.842032 2.52923
2498 0.844438 0.843463 0.842384 2.53028
2499 0.844787 0.843817 0.842735 2.53134
2500 0.845136 0.844171 0.843087 2.53239
2501 0.845486 0.844526 0.843438 2.53345
2502 0.845836 0.84488 0.843788 2.5345
2503 0.846186 0.845234 0.844139 2.53556
2504 0.846536 0.845588 0.84449 2.53661
2505 0.846886 0.845943 0.84484 2.53767
2506 0.847237 0.846297 0.84519 2.53872
2507 0.847587 0.846651 0.845541 2.53978
2508 0.847938 0.847005 0.845891 2.54083
2509 0.84829 0.847359 0.846241 2.54189
2510 0.848641 0.847713 0.84659 2.54294
2511 0.848993 0.848067 0.84694 2.544
2512 0.849345 0.848421 0.847289 2.54505
2513 0.849697 0.848774 0.847639 2.54611
2514 0.850049 0.849128 0.847988 2.54716
2515 0.850402 0.849481 0.848337 2.54822
2516 0.850754 0.849835 0.848686 2.54928
2517 0.851107 0.850188 0.849035 2.55033
2518 0.85146 0.850541 0.849383 2.55138
2519 0.851814 0.850894 0.849732 2.55244
2520 0.852167 0.851248 0.85008 2.55349
2521 0.85252 0.8516 0.850428 2.55455
2522 0.852874 0.851953 0.850776 2.5556
2523 0.853228 0.852306 0.851124 2.55666
2524 0.853582 0.852659 0.851472 2.55771
2525 0.853936 0.853011 0.851819 2.55877
2526 0.85429 0.853364 0.852167 2.55982
2527 0.854645 0.853716 0.852514 2.56087
2528 0.854999 0.854068 0.852861 2.56193
2529 0.855354 0.85442 0.853208 2.56298
2530 0.855709 0.854772 0.853555 2.56404
2531 0.856064 0.855124 0.853902 2.56509
2532 0.856419 0.855476 0.854249 2.56614
2533 0.856774 0.855827 0.854595 2.5672
2534 0.857129 0.856179 0.854942 2.56825
2535 0.857485 0.85653 0.855288 2.5693
2536 0.857841 0.856881 0.855635 2.57036
2537 0.858196 0.857232 0.855981 2.57141
2538 0.858552 0.857583 0.856327 2.57246
2539 0.858908 0.857934 0.856674 2.57352
2540 0.859264 0.858285 0.85702 2.57457
2541 0.859619 0.858636 0.857366 2.57562
2542 0.859975 0.858986 0.857712 2.57667
2543 0.860331 0.859337 0.858058 2.57773
2544 0.860687 0.859688 0.858404 2.57878
2545 0.861043 0.860038 0.858749 2.57983
2546 0.861398 0.860389 0.859095 2.58088
2547 0.861754 0.860739 0.859441 2.58193
2548 0.862109 0.861089 0.859786 2.58298
2549 0.862464 0.86144 0.860131 2.58404
2550 0.862819 0.86179 0.860476 2.58509
2551 0.863174 0.86214 0.860821 2.58614
2552 0.863529 0.862491 0.861166 2.58719
2553 0.863883 0.862841 0.861511 2.58824
2554 0.864238 0.863191 0.861855 2.58928
2555 0.864592 0.863542 0.862199 2.59033
2556 0.864945 0.863892 0.862543 2.59138
2557 0.865299 0.864243 0.862887 2.59243
2558 0.865653 0.864593 0.863231 2.59348
2559 0.866006 0.864944 0.863574 2.59452
2560 0.866359 0.865294 0.863917 2.59557
2561 0.866712 0.865645 0.86426 2.59662
2562 0.867064 0.865995 0.864603 2.59766
2563 0.867416 0.866346 0.864946 2.59871
2564 0.867769 0.866697 0.865288 2.59975
2565 0.868121 0.867047 0.86563 2.6008
2566 0.868472 0.867398 0.865972 2.60184
2567 0.868824 0.867748 0.866314 2.60289
2568 0.869176 0.868099 0.866655 2.60393
2569 0.869527 0.86845 0.866997 2.60497
2570 0.869878 0.8688 0.867338 2.60602
2571 0.870229 0.869151 0.867679 2.60706
2572 0.87058 0.869501 0.86802 2.6081
2573 0.870931 0.869852 0.868361 2.60914
2574 0.871281 0.870203 0.868701 2.61018
2575 0.871632 0.870553 0.869042 2.61123
2576 0.871982 0.870904 0.869382 2.61227
2577 0.872332 0.871254 0.869723 2.61331
2578 0.872683 0.871605 0.870063 2.61435
2579 0.873033 0.871956 0.870403 2.61539
2580 0.873383 0.872306 0.870744 2.61643
2581 0.873733 0.872657 0.871084 2.61747
2582 0.874083 0.873008 0.871424 2.61852
2583 0.874433 0.873359 0.871764 2.61956
2584 0.874783 0.87371 0.872105 2.6206
2585 0.875133 0.874061 0.872445 2.62164
2586 0.875484 0.874412 0.872786 2.62268
2587 0.875834 0.874764 0.873126 2.62372
2588 0.876184 0.875115 0.873467 2.62477
2589 0.876535 0.875467 0.873808 2.62581
2590 0.876885 0.875818 0.874149 2.62685
2591 0.877236 0.87617 0.87449 2.6279
2592 0.877586 0.876522 0.874831 2.62894
2593 0.877937 0.876874 0.875173 2.62998
2594 0.878288 0.877225 0.875515 2.63103
2595 0.878639 0.877577 0.875857 2.63207
2596 0.87899 0.877929 0.876199 2.63312
2597 0.879342 0.878281 0.876541 2.63416
2598 0.879693 0.878633 0.876884 2.63521
2599 0.880045 0.878985 0.877227 2.63626
2600 0.880397 0.879337 0.87757 2.6373
2601 0.880749 0.879688 0.877913 2.63835
2602 0.881101 0.88004 0.878257 2.6394
2603 0.881453 0.880392 0.878601 2.64045
2604 0.881805 0.880743 0.878945 2.64149
2605 0.882158 0.881094 0.879289 2.64254
2606 0.88251 0.881446 0.879634 2.64359
2607 0.882863 0.881797 0.879979 2.64464
2608 0.883216 0.882148 0.880324 2.64569
2609 0.883568 0.882498 0.880669 2.64674
2610 0.883921 0.882849 0.881015 2.64779
2611 0.884274 0.8832 0.881361 2.64883
2612 0.884627 0.88355 0.881707 2.64988
2613 0.88498 0.8839 0.882054 2.65093
2614 0.885333 0.88425 0.8824 2.65198
2615 0.885686 0.8846 0.882747 2.65303
2616 0.886039 0.88495 0.883094 2.65408
2617 0.886392 0.8853 0.883441 2.65513
2618 0.886745 0.88565 0.883789 2.65618
2619 0.887098 0.885999 0.884136 2.65723
2620 0.887451 0.886348 0.884484 2.65828
2621 0.887803 0.886698 0.884832 2.65933
2622 0.888156 0.887047 0.88518 2.66038
2623 0.888508 0.887396 0.885528 2.66143
2624 0.88886 0.887744 0.885877 2.66248
2625 0.889213 0.888093 0.886226 2.66353
2626 0.889565 0.888442 0.886574 2.66458
2627 0.889916 0.88879 0.886923 2.66563
2628 0.890268 0.889139 0.887273 2.66668
2629 0.890619 0.889487 0.887622 2.66773
2630 0.890971 0.889835 0.887972 2.66878
2631 0.891322 0.890183 0.888322 2.66983
2632 0.891673 0.890531 0.888672 2.67088
2633 0.892023 0.890879 0.889022 2.67192
2634 0.892374 0.891227 0.889373 2.67297
2635 0.892724 0.891575 0.889724 2.67402
2636 0.893074 0.891923 0.890075 2.67507
2637 0.893424 0.89227 0.890427 2.67612
2638 0.893774 0.892618 0.890778 2.67717
2639 0.894123 0.892965 0.89113 2.67822
2640 0.894473 0.893313 0.891482 2.67927
2641 0.894822 0.89366 0.891835 2.68032
2642 0.895171 0.894008 0.892188 2.68137
2643 0.89552 0.894355 0.892541 2.68242
2644 0.895869 0.894703 0.892894 2.68347
2645 0.896217 0.895051 0.893247 2.68452
2646 0.896566 0.895398 0.893601 2.68557
2647 0.896914 0.895746 0.893955 2.68662
2648 0.897263 0.896094 0.894309 2.68767
2649 0.897611 0.896442 0.894663 2.68872
2650 0.897959 0.89679 0.895018 2.68977
2651 0.898308 0.897138 0.895372 2.69082
2652 0.898656 0.897487 0.895727 2.69187
2653 0.899004 0.897835 0.896082 2.69292
2654 0.899352 0.898185 0.896437 2.69397
2655 0.899701 0.898534 0.896792 2.69503
2656 0.900049 0.898883 0.897147 2.69608
2657 0.900397 0.899233 0.897503 2.69713
2658 0.900746 0.899583 0.897858 2.69819
2659 0.901094 0.899934 0.898213 2.69924
2660 0.901442 0.900284 0.898569 2.7003
2661 0.901791 0.900635 0.898924 2.70135
2662 0.90214 0.900987 0.89928 2.70241
2663 0.902489 0.901338 0.899635 2.70346
2664 0.902838 0.90169 0.89999 2.70452
2665 0.903187 0.902042 0.900345 2.70557
2666 0.903536 0.902394 0.9007 2.70663
2667 0.903885 0.902747 0.901055 2.70769
2668 0.904235 0.903099 0.90141 2.70874
2669 0.904584 0.903452 0.901765 2.7098
2670 0.904934 0.903805 0.90212 2.71086
2671 0.905284 0.904159 0.902474 2.71192
2672 0.905634 0.904512 0.902829 2.71298
2673 0.905984 0.904866 0.903183 2.71403
2674 0.906335 0.905219 0.903537 2.71509
2675 0.906685 0.905573 0.903891 2.71615
2676 0.907036 0.905927 0.904245 2.71721
2677 0.907387 0.90628 0.904599 2.71827
2678 0.907738 0.906634 0.904952 2.71932
2679 0.908089 0.906988 0.905306 2.72038
2680 0.908441 0.907342 0.905659 2.72144
2681 0.908792 0.907695 0.906012 2.7225
2682 0.909144 0.908049 0.906365 2.72356
2683 0.909495 0.908402 0.906718 2.72462
2684 0.909847 0.908755 0.907071 2.72567
2685 0.910199 0.909109 0.907424 2.72673
2686 0.910552 0.909461 0.907776 2.72779
2687 0.910904 0.909814 0.908129 2.72885
2688 0.911256 0.910167 0.908481 2.7299
2689 0.911609 0.910519 0.908834 2.73096
2690 0.911961 0.910872 0.909186 2.73202
2691 0.912314 0.911224 0.909538 2.73308
2692 0.912667 0.911576 0.90989 2.73413
2693 0.91302 0.911928 0.910243 2.73519
2694 0.913373 0.912279 0.910595 2.73625
2695 0.913727 0.912631 0.910947 2.7373
2696 0.91408 0.912982 0.911299 2.73836
2697 0.914434 0.913334 0.911651 2.73942
2698 0.914788 0.913685 0.912003 2.74048
2699 0.915142 0.914035 0.912356 2.74153
2700 0.915496 0.914386 0.912708 2.74259
2701 0.91585 0.914737 0.91306 2.74365
2702 0.916204 0.915087 0.913412 2.7447
2703 0.916558 0.915437 0.913764 2.74576
2704 0.916913 0.915787 0.914116 2.74682
2705 0.917267 0.916137 0.914469 2.74787
2706 0.917622 0.916487 0.914821 2.74893
2707 0.917977 0.916836 0.915173 2.74999
2708 0.918332 0.917185 0.915525 2.75104
2709 0.918687 0.917534 0.915877 2.7521
2710 0.919042 0.917883 0.916229 2.75315
2711 0.919397 0.918231 0.916581 2.75421
2712 0.919752 0.918579 0.916934 2.75527
2713 0.920108 0.918927 0.917285 2.75632
2714 0.920463 0.919275 0.917637 2.75738
2715 0.920818 0.919622 0.917989 2.75843
2716 0.921173 0.919969 0.918341 2.75948
2717 0.921529 0.920316 0.918693 2.76054
2718 0.921884 0.920662 0.919044 2.76159
2719 0.922239 0.921008 0.919396 2.76264
2720 0.922594 0.921354 0.919747 2.7637
2721 0.92295 0.921699 0.920098 2.76475
2722 0.923305 0.922045 0.92045 2.7658
2723 0.92366 0.92239 0.920801 2.76685
2724 0.924015 0.922735 0.921151 2.7679
2725 0.92437 0.923079 0.921502 2.76895
2726 0.924725 0.923424 0.921853 2.77
2727 0.925079 0.923768 0.922203 2.77105
2728 0.925434 0.924112 0.922554 2.7721
2729 0.925788 0.924455 0.922904 2.77315
2730 0.926143 0.924799 0.923255 2.7742
2731 0.926497 0.925143 0.923605 2.77524
2732 0.926851 0.925486 0.923956 2.77629
2733 0.927205 0.925829 0.924306 2.77734
2734 0.927559 0.926172 0.924657 2.77839
2735 0.927912 0.926515 0.925007 2.77943
2736 0.928266 0.926858 0.925358 2.78048
2737 0.928619 0.9272 0.925709 2.78153
2738 0.928972 0.927543 0.92606 2.78257
2739 0.929325 0.927885 0.926411 2.78362
2740 0.929677 0.928228 0.926762 2.78467
2741 0.93003 0.92857 0.927114 2.78571
2742 0.930382 0.928912 0.927466 2.78676
2743 0.930734 0.929255 0.927817 2.78781
2744 0.931086 0.929597 0.928169 2.78885
2745 0.931437 0.929939 0.928522 2.7899
2746 0.931789 0.930281 0.928874 2.79094
2747 0.93214 0.930624 0.929227 2.79199
2748 0.932491 0.930966 0.92958 2.79304
2749 0.932842 0.931308 0.929933 2.79408
2750 0.933192 0.931651 0.930286 2.79513
2751 0.933543 0.931993 0.930639 2.79618
2752 0.933893 0.932336 0.930992 2.79722
2753 0.934244 0.932678 0.931346 2.79827
2754 0.934594 0.933021 0.9317 2.79931
2755 0.934944 0.933364 0.932054 2.80036
2756 0.935293 0.933708 0.932407 2.80141
2757 0.935643 0.934051 0.932762 2.80246
2758 0.935993 0.934395 0.933116 2.8035
2759 0.936342 0.934739 0.93347 2.80455
2760 0.936691 0.935083 0.933824 2.8056
2761 0.937041 0.935427 0.934178 2.80665
2762 0.93739 0.935772 0.934532 2.80769
2763 0.937739 0.936117 0.934887 2.80874
2764 0.938088 0.936462 0.935241 2.80979
2765 0.938437 0.936808 0.935595 2.81084
2766 0.938785 0.937154 0.93595 2.81189
2767 0.939134 0.9375 0.936304 2.81294
2768 0.939483 0.937847 0.936658 2.81399
2769 0.939831 0.938194 0.937012 2.81504
2770 0.940179 0.938541 0.937366 2.81609
2771 0.940528 0.938888 0.93772 2.81714
2772 0.940876 0.939235 0.938074 2.81818
2773 0.941224 0.939583 0.938428 2.81923
2774 0.941571 0.939931 0.938781 2.82028
2775 0.941919 0.940279 0.939135 2.82133
2776 0.942267 0.940627 0.939488 2.82238
2777 0.942614 0.940975 0.939841 2.82343
2778 0.942962 0.941324 0.940195 2.82448
2779 0.943309 0.941672 0.940548 2.82553
2780 0.943656 0.94202 0.9409 2.82658
2781 0.944004 0.942369 0.941253 2.82763
2782 0.944351 0.942717 0.941606 2.82867
2783 0.944698 0.943066 0.941958 2.82972
2784 0.945045 0.943414 0.942311 2.83077
2785 0.945391 0.943763 0.942663 2.83182
2786 0.945738 0.944111 0.943015 2.83286
2787 0.946085 0.94446 0.943368 2.83391
2788 0.946432 0.944808 0.94372 2.83496
2789 0.946779 0.945156 0.944072 2.83601
2790 0.947125 0.945505 0.944424 2.83705
2791 0.947472 0.945853 0.944776 2.8381
2792 0.947819 0.946201 0.945128 2.83915
2793 0.948166 0.946549 0.94548 2.8402
2794 0.948513 0.946898 0.945832 2.84124
2795 0.948859 0.947246 0.946184 2.84229
2796 0.949206 0.947594 0.946537 2.84334
2797 0.949553 0.947942 0.946889 2.84438
2798 0.9499 0.94829 0.947242 2.84543
2799 0.950246 0.948638 0.947595 2.84648
2800 0.950593 0.948987 0.947948 2.84753
2801 0.95094 0.949335 0.948301 2.84858
2802 0.951286 0.949683 0.948654 2.84962
2803 0.951633 0.950031 0.949008 2.85067
2804 0.95198 0.95038 0.949362 2.85172
2805 0.952326 0.950728 0.949716 2.85277
2806 0.952673 0.951076 0.95007 2.85382
2807 0.953019 0.951425 0.950424 2.85487
2808 0.953366 0.951773 0.950779 2.85592
2809 0.953712 0.952122 0.951134 2.85697
2810 0.954059 0.952471 0.951489 2.85802
2811 0.954405 0.95282 0.951845 2.85907
2812 0.954752 0.953168 0.9522 2.86012
2813 0.955098 0.953517 0.952556 2.86117
2814 0.955444 0.953866 0.952912 2.86222
2815 0.955791 0.954216 0.953269 2.86327
2816 0.956137 0.954565 0.953625 2.86433
2817 0.956483 0.954914 0.953981 2.86538
2818 0.95683 0.955264 0.954338 2.86643
2819 0.957176 0.955614 0.954694 2.86748
2820 0.957522 0.955964 0.955051 2.86854
2821 0.957869 0.956314 0.955408 2.86959
2822 0.958215 0.956664 0.955764 2.87064
2823 0.958561 0.957014 0.956121 2.8717
2824 0.958908 0.957365 0.956478 2.87275
2825 0.959254 0.957716 0.956834 2.8738
2826 0.9596 0.958067 0.95719 2.87486
2827 0.959947 0.958418 0.957547 2.87591
2828 0.960293 0.958769 0.957903 2.87697
2829 0.96064 0.959121 0.958259 2.87802
2830 0.960986 0.959473 0.958615 2.87907
2831 0.961333 0.959825 0.958971 2.88013
2832 0.961679 0.960177 0.959326 2.88118
2833 0.962026 0.96053 0.959682 2.88224
2834 0.962372 0.960883 0.960037 2.88329
2835 0.962719 0.961235 0.960392 2.88435
2836 0.963065 0.961589 0.960747 2.8854
2837 0.963412 0.961942 0.961101 2.88646
2838 0.963759 0.962296 0.961456 2.88751
2839 0.964105 0.962649 0.96181 2.88856
2840 0.964452 0.963003 0.962163 2.88962
2841 0.964799 0.963357 0.962517 2.89067
2842 0.965146 0.963712 0.96287 2.89173
2843 0.965493 0.964066 0.963223 2.89278
2844 0.965839 0.964421 0.963576 2.89384
2845 0.966186 0.964775 0.963929 2.89489
2846 0.966533 0.96513 0.964281 2.89594
2847 0.96688 0.965485 0.964633 2.897
2848 0.967227 0.96584 0.964984 2.89805
2849 0.967574 0.966195 0.965336 2.8991
2850 0.967921 0.96655 0.965686 2.90016
2851 0.968268 0.966905 0.966037 2.90121
2852 0.968615 0.96726 0.966387 2.90226
2853 0.968962 0.967616 0.966737 2.90331
2854 0.969309 0.967971 0.967087 2.90437
2855 0.969656 0.968326 0.967436 2.90542
2856 0.970003 0.968682 0.967785 2.90647
2857 0.97035 0.969037 0.968133 2.90752
2858 0.970697 0.969393 0.968481 2.90857
2859 0.971044 0.969748 0.968829 2.90962
2860 0.971391 0.970104 0.969177 2.91067
2861 0.971739 0.97046 0.969524 2.91172
2862 0.972086 0.970816 0.969871 2.91277
2863 0.972433 0.971171 0.970218 2.91382
2864 0.972781 0.971527 0.970565 2.91487
2865 0.973128 0.971883 0.970911 2.91592
2866 0.973475 0.972239 0.971257 2.91697
2867 0.973823 0.972595 0.971603 2.91802
2868 0.97417 0.972951 0.971949 2.91907
2869 0.974518 0.973307 0.972295 2.92012
2870 0.974866 0.973664 0.97264 2.92117
2871 0.975213 0.97402 0.972986 2.92222
2872 0.975561 0.974376 0.973331 2.92327
2873 0.975909 0.974733 0.973676 2.92432
2874 0.976257 0.975089 0.974021 2.92537
2875 0.976605 0.975445 0.974366 2.92642
2876 0.976953 0.975802 0.974711 2.92747
2877 0.977301 0.976158 0.975056 2.92852
2878 0.97765 0.976515 0.975401 2.92957
2879 0.977998 0.976871 0.975746 2.93061
2880 0.978346 0.977227 0.976091 2.93166
2881 0.978695 0.977584 0.976436 2.93271
2882 0.979043 0.97794 0.97678 2.93376
2883 0.979392 0.978296 0.977125 2.93481
2884 0.979741 0.978652 0.97747 2.93586
2885 0.98009 0.979009 0.977815 2.93691
2886 0.980439 0.979365 0.97816 2.93796
2887 0.980788 0.979721 0.978505 2.93901
2888 0.981137 0.980077 0.97885 2.94006
2889 0.981486 0.980433 0.979196 2.94111
2890 0.981835 0.980789 0.979541 2.94216
2891 0.982184 0.981144 0.979886 2.94322
2892 0.982534 0.9815 0.980232 2.94427
2893 0.982883 0.981856 0.980577 2.94532
2894 0.983233 0.982212 0.980923 2.94637
2895 0.983583 0.982567 0.981269 2.94742
2896 0.983933 0.982923 0.981615 2.94847
2897 0.984283 0.983278 0.981961 2.94952
2898 0.984633 0.983634 0.982307 2.95057
2899 0.984983 0.983989 0.982653 2.95163
2900 0.985333 0.984344 0.983 2.95268
2901 0.985684 0.9847 0.983346 2.95373
2902 0.986034 0.985055 0.983692 2.95478
2903 0.986385 0.98541 0.984039 2.95583
2904 0.986735 0.985765 0.984385 2.95689
2905 0.987086 0.98612 0.984732 2.95794
2906 0.987437 0.986476 0.985078 2.95899
2907 0.987788 0.986831 0.985425 2.96004
2908 0.988139 0.987186 0.985771 2.9611
2909 0.98849 0.987541 0.986117 2.96215
2910 0.988842 0.987897 0.986464 2.9632
2911 0.989193 0.988252 0.98681 2.96425
2912 0.989544 0.988607 0.987156 2.96531
2913 0.989896 0.988963 0.987502 2.96636
2914 0.990247 0.989318 0.987848 2.96741
2915 0.990598 0.989673 0.988194 2.96847
2916 0.99095 0.990029 0.98854 2.96952
2917 0.991301 0.990384 0.988885 2.97057
2918 0.991652 0.99074 0.989231 2.97162
2919 0.992004 0.991095 0.989576 2.97268
2920 0.992355 0.991451 0.989921 2.97373
2921 0.992706 0.991807 0.990266 2.97478
2922 0.993057 0.992162 0.990611 2.97583
2923 0.993408 0.992518 0.990956 2.97688
2924 0.993758 0.992874 0.991301 2.97793
2925 0.994109 0.993229 0.991646 2.97898
2926 0.994459 0.993585 0.99199 2.98003
2927 0.994809 0.993941 0.992334 2.98108
2928 0.99516 0.994297 0.992679 2.98214
2929 0.995509 0.994653 0.993023 2.98319
2930 0.995859 0.995009 0.993367 2.98424
2931 0.996209 0.995365 0.993711 2.98529
2932 0.996559 0.995721 0.994055 2.98633
2933 0.996908 0.996077 0.9944 2.98738
2934 0.997258 0.996433 0.994744 2.98843
2935 0.997607 0.996789 0.995088 2.98948
2936 0.997956 0.997145 0.995432 2.99053
2937 0.998306 0.997501 0.995776 2.99158
2938 0.998655 0.997857 0.99612 2.99263
2939 0.999004 0.998214 0.996464 2.99368
2940 0.999353 0.99857 0.996808 2.99473
2941 0.999703 0.998926 0.997152 2.99578
2942 1.00005 0.999282 0.997496 2.99683
2943 1.0004 0.999638 0.99784 2.99788
2944 1.00075 0.999995 0.998184 2.99893
2945 1.0011 1.00035 0.998529 2.99998
2946 1.00145 1.00071 0.998873 3.00103
2947 1.0018 1.00106 0.999217 3.00208
2948 1.00215 1.00142 0.999561 3.00313
2949 1.0025 1.00178 0.999905 3.00418
2950 1.00285 1.00213 1.00025 3.00523
2951 1.0032 1.00249 1.00059 3.00628
2952 1.00355 1.00284 1.00094 3.00733
2953 1.0039 1.0032 1.00128 3.00838
2954 1.00425 1.00356 1.00163 3.00943
2955 1.0046 1.00391 1.00197 3.01048
2956 1.00495 1.00427 1.00231 3.01154
2957 1.00531 1.00462 1.00266 3.01259
2958 1.00566 1.00498 1.003 3.01364
2959 1.00601 1.00533 1.00335 3.01469
2960 1.00636 1.00569 1.00369 3.01574
2961 1.00671 1.00604 1.00403 3.01679
2962 1.00706 1.0064 1.00438 3.01784
2963 1.00742 1.00675 1.00472 3.01889
2964 1.00777 1.00711 1.00506 3.01994
2965 1.00812 1.00747 1.00541 3.021
2966 1.00848 1.00782 1.00575 3.02205
2967 1.00883 1.00818 1.0061 3.0231
2968 1.00918 1.00853 1.00644 3.02415
2969 1.00954 1.00889 1.00678 3.0252
2970 1.00989 1.00924 1.00713 3.02626
2971 1.01024 1.0096 1.00747 3.02731
2972 1.0106 1.00995 1.00781 3.02836
2973 1.01095 1.01031 1.00816 3.02942
2974 1.01131 1.01066 1.0085 3.03047
2975 1.01166 1.01102 1.00884 3.03152
2976 1.01202 1.01137 1.00919 3.03258
2977 1.01237 1.01173 1.00953 3.03363
2978 1.01273 1.01208 1.00988 3.03469
2979 1.01309 1.01244 1.01022 3.03574
2980 1.01344 1.01279 1.01056 3.0368
2981 1.0138 1.01315 1.01091 3.03785
2982 1.01415 1.0135 1.01125 3.03891
2983 1.01451 1.01386 1.0116 3.03996
2984 1.01487 1.01421 1.01194 3.04102
2985 1.01522 1.01457 1.01228 3.04207
2986 1.01558 1.01492 1.01263 3.04313
2987 1.01594 1.01528 1.01297 3.04418
2988 1.01629 1.01563 1.01332 3.04524
2989 1.01665 1.01599 1.01366 3.0463
2990 1.01701 1.01634 1.01401 3.04735
2991 1.01736 1.0167 1.01435 3.04841
2992 1.01772 1.01705 1.0147 3.04947
2993 1.01808 1.01741 1.01504 3.05052
2994 1.01844 1.01776 1.01538 3.05158
2995 1.01879 1.01811 1.01573 3.05264
2996 1.01915 1.01847 1.01607 3.0537
2997 1.01951 1.01882 1.01642 3.05476
2998 1.01987 1.01918 1.01677 3.05581
