# Time-averaged data for fix avacf
# TimeStep c_vacf[1] c_vacf[2] c_vacf[3] c_vacf[4]
2600 0.204145 0.202227 0.200886 0.607259
2601 0.204022 0.202095 0.200747 0.606865
2602 0.203899 0.201964 0.200609 0.606471
2603 0.203775 0.201832 0.20047 0.606078
2604 0.203652 0.201701 0.200332 0.605684
2605 0.203528 0.201569 0.200194 0.605291
2606 0.203404 0.201438 0.200055 0.604898
2607 0.203281 0.201308 0.199917 0.604505
2608 0.203157 0.201178 0.199778 0.604112
2609 0.203033 0.201048 0.199639 0.60372
2610 0.202909 0.200919 0.199499 0.603327
2611 0.202785 0.20079 0.199359 0.602934
2612 0.20266 0.200662 0.199218 0.602541
2613 0.202536 0.200535 0.199077 0.602148
2614 0.202411 0.200408 0.198936 0.601755
2615 0.202287 0.200282 0.198794 0.601363
2616 0.202162 0.200156 0.198652 0.60097
2617 0.202037 0.200031 0.198509 0.600577
2618 0.201912 0.199907 0.198366 0.600185
2619 0.201787 0.199784 0.198222 0.599792
2620 0.201661 0.199661 0.198078 0.5994
2621 0.201535 0.199539 0.197933 0.599007
2622 0.20141 0.199417 0.197788 0.598615
2623 0.201283 0.199297 0.197643 0.598223
2624 0.201157 0.199177 0.197498 0.597832
2625 0.20103 0.199058 0.197353 0.597441
2626 0.200903 0.19894 0.197208 0.59705
2627 0.200775 0.198822 0.197063 0.59666
2628 0.200647 0.198706 0.196918 0.596271
2629 0.200519 0.19859 0.196774 0.595883
2630 0.20039 0.198475 0.19663 0.595495
2631 0.200261 0.198361 0.196486 0.595108
2632 0.200132 0.198247 0.196343 0.594723
2633 0.200002 0.198135 0.196201 0.594338
2634 0.199872 0.198023 0.196059 0.593954
2635 0.199742 0.197911 0.195918 0.593571
2636 0.199612 0.1978 0.195778 0.593189
2637 0.199481 0.197689 0.195638 0.592808
2638 0.199351 0.197578 0.195499 0.592428
2639 0.19922 0.197467 0.19536 0.592047
2640 0.199089 0.197357 0.195222 0.591668
2641 0.198958 0.197246 0.195084 0.591288
2642 0.198827 0.197134 0.194947 0.590909
2643 0.198696 0.197023 0.19481 0.590529
2644 0.198565 0.196911 0.194674 0.590149
2645 0.198434 0.196798 0.194537 0.589769
2646 0.198303 0.196684 0.194401 0.589389
2647 0.198172 0.19657 0.194266 0.589008
2648 0.198042 0.196455 0.194131 0.588627
2649 0.197911 0.196339 0.193996 0.588247
2650 0.197782 0.196223 0.193861 0.587866
2651 0.197652 0.196105 0.193728 0.587485
2652 0.197524 0.195986 0.193594 0.587104
2653 0.197396 0.195867 0.193462 0.586724
2654 0.197269 0.195747 0.19333 0.586345
2655 0.197143 0.195626 0.193199 0.585967
2656 0.197017 0.195504 0.193068 0.58559
2657 0.196893 0.195382 0.192939 0.585214
2658 0.196769 0.195259 0.192811 0.58484
2659 0.196646 0.195136 0.192684 0.584467
2660 0.196524 0.195013 0.192558 0.584095
2661 0.196402 0.19489 0.192434 0.583725
2662 0.19628 0.194766 0.19231 0.583356
2663 0.196159 0.194642 0.192188 0.582989
2664 0.196038 0.194519 0.192066 0.582623
2665 0.195917 0.194395 0.191946 0.582258
2666 0.195796 0.194272 0.191826 0.581893
2667 0.195675 0.194148 0.191707 0.58153
2668 0.195553 0.194025 0.191589 0.581167
2669 0.195432 0.193903 0.191471 0.580805
2670 0.19531 0.19378 0.191353 0.580444
2671 0.195188 0.193659 0.191236 0.580082
2672 0.195066 0.193537 0.191119 0.579721
2673 0.194943 0.193416 0.191001 0.57936
2674 0.19482 0.193295 0.190884 0.578999
2675 0.194696 0.193175 0.190767 0.578637
2676 0.194572 0.193055 0.190649 0.578275
2677 0.194447 0.192935 0.190531 0.577913
2678 0.194322 0.192816 0.190412 0.57755
2679 0.194196 0.192697 0.190294 0.577186
2680 0.19407 0.192578 0.190174 0.576822
2681 0.193944 0.192459 0.190055 0.576457
2682 0.193816 0.192341 0.189935 0.576092
2683 0.193689 0.192223 0.189814 0.575726
2684 0.193561 0.192105 0.189693 0.575359
2685 0.193432 0.191988 0.189572 0.574992
2686 0.193303 0.19187 0.18945 0.574624
2687 0.193174 0.191753 0.189328 0.574256
2688 0.193045 0.191636 0.189206 0.573887
2689 0.192915 0.19152 0.189083 0.573518
2690 0.192785 0.191403 0.188959 0.573148
2691 0.192656 0.191286 0.188836 0.572777
2692 0.192526 0.191168 0.188711 0.572406
2693 0.192397 0.191051 0.188586 0.572034
2694 0.192268 0.190933 0.188461 0.571662
2695 0.192139 0.190815 0.188335 0.571289
2696 0.192011 0.190696 0.188209 0.570916
2697 0.191884 0.190576 0.188082 0.570542
2698 0.191757 0.190456 0.187955 0.570168
2699 0.191631 0.190334 0.187828 0.569794
2700 0.191506 0.190212 0.1877 0.569419
2701 0.191382 0.190089 0.187573 0.569044
2702 0.191259 0.189965 0.187445 0.568669
2703 0.191138 0.189841 0.187316 0.568295
2704 0.191017 0.189715 0.187188 0.56792
2705 0.190897 0.189589 0.18706 0.567546
2706 0.190779 0.189462 0.186932 0.567173
2707 0.190661 0.189334 0.186804 0.566799
2708 0.190545 0.189205 0.186677 0.566427
2709 0.19043 0.189076 0.186549 0.566055
2710 0.190316 0.188946 0.186422 0.565684
2711 0.190202 0.188816 0.186294 0.565313
2712 0.19009 0.188686 0.186167 0.564943
2713 0.189978 0.188555 0.186041 0.564574
2714 0.189868 0.188424 0.185914 0.564205
2715 0.189758 0.188292 0.185787 0.563838
2716 0.189649 0.18816 0.185661 0.563471
2717 0.189541 0.188029 0.185535 0.563105
2718 0.189434 0.187897 0.185409 0.56274
2719 0.189327 0.187765 0.185283 0.562376
2720 0.189221 0.187634 0.185158 0.562013
2721 0.189116 0.187503 0.185032 0.561651
2722 0.189012 0.187371 0.184907 0.561291
2723 0.188908 0.187241 0.184782 0.560931
2724 0.188805 0.18711 0.184658 0.560573
2725 0.188703 0.186979 0.184533 0.560215
2726 0.1886 0.186849 0.184409 0.559859
2727 0.188498 0.186719 0.184285 0.559502
2728 0.188397 0.186589 0.184161 0.559147
2729 0.188295 0.186459 0.184037 0.558791
2730 0.188193 0.18633 0.183913 0.558436
2731 0.188091 0.1862 0.18379 0.558081
2732 0.187989 0.186071 0.183666 0.557727
2733 0.187887 0.185942 0.183543 0.557372
2734 0.187785 0.185813 0.183419 0.557018
2735 0.187683 0.185685 0.183296 0.556664
2736 0.18758 0.185557 0.183173 0.556311
2737 0.187477 0.18543 0.183051 0.555958
2738 0.187374 0.185304 0.182928 0.555606
2739 0.187271 0.185178 0.182807 0.555255
2740 0.187167 0.185053 0.182685 0.554906
2741 0.187063 0.184929 0.182565 0.554557
2742 0.186959 0.184807 0.182445 0.554211
2743 0.186855 0.184685 0.182326 0.553866
2744 0.18675 0.184565 0.182208 0.553523
2745 0.186646 0.184446 0.18209 0.553182
2746 0.186541 0.184328 0.181973 0.552842
2747 0.186435 0.184212 0.181857 0.552505
2748 0.18633 0.184097 0.181742 0.552169
2749 0.186224 0.183984 0.181627 0.551834
2750 0.186117 0.183872 0.181512 0.551501
2751 0.18601 0.183761 0.181398 0.551169
2752 0.185903 0.183651 0.181284 0.550838
2753 0.185795 0.183542 0.181169 0.550507
2754 0.185687 0.183434 0.181055 0.550177
2755 0.185579 0.183327 0.180941 0.549846
2756 0.185469 0.18322 0.180827 0.549516
2757 0.18536 0.183113 0.180712 0.549185
2758 0.185249 0.183006 0.180597 0.548853
2759 0.185139 0.1829 0.180482 0.54852
2760 0.185027 0.182793 0.180366 0.548187
2761 0.184916 0.182686 0.18025 0.547852
2762 0.184804 0.182579 0.180133 0.547516
2763 0.184691 0.182472 0.180016 0.547179
2764 0.184579 0.182364 0.179899 0.546841
2765 0.184466 0.182255 0.179781 0.546501
2766 0.184352 0.182146 0.179662 0.546161
2767 0.184239 0.182037 0.179543 0.545819
2768 0.184125 0.181927 0.179424 0.545477
2769 0.184012 0.181817 0.179305 0.545134
2770 0.183898 0.181707 0.179185 0.54479
2771 0.183785 0.181596 0.179066 0.544446
2772 0.183671 0.181484 0.178946 0.544101
2773 0.183557 0.181372 0.178826 0.543756
2774 0.183443 0.18126 0.178706 0.54341
2775 0.183329 0.181147 0.178587 0.543063
2776 0.183215 0.181034 0.178467 0.542716
2777 0.183101 0.180921 0.178347 0.542369
2778 0.182986 0.180807 0.178228 0.542021
2779 0.182872 0.180693 0.178108 0.541673
2780 0.182758 0.180579 0.177989 0.541325
2781 0.182643 0.180464 0.17787 0.540977
2782 0.182528 0.180349 0.177751 0.540629
2783 0.182414 0.180234 0.177633 0.540281
2784 0.182299 0.180119 0.177515 0.539934
2785 0.182185 0.180004 0.177397 0.539587
2786 0.182071 0.179889 0.17728 0.53924
2787 0.181957 0.179774 0.177164 0.538895
2788 0.181844 0.179659 0.177048 0.53855
2789 0.18173 0.179544 0.176932 0.538206
2790 0.181618 0.179429 0.176817 0.537864
2791 0.181506 0.179314 0.176703 0.537523
2792 0.181395 0.1792 0.176589 0.537184
2793 0.181285 0.179086 0.176476 0.536846
2794 0.181175 0.178971 0.176363 0.536509
2795 0.181066 0.178857 0.17625 0.536174
2796 0.180958 0.178744 0.176138 0.53584
2797 0.180851 0.17863 0.176027 0.535508
2798 0.180745 0.178516 0.175916 0.535177
2799 0.180639 0.178403 0.175806 0.534848
2800 0.180534 0.17829 0.175696 0.53452
2801 0.18043 0.178176 0.175586 0.534193
2802 0.180326 0.178063 0.175478 0.533867
2803 0.180222 0.17795 0.17537 0.533542
2804 0.180119 0.177838 0.175262 0.533219
2805 0.180016 0.177725 0.175155 0.532896
2806 0.179913 0.177612 0.175049 0.532574
2807 0.179809 0.1775 0.174944 0.532253
2808 0.179706 0.177387 0.174839 0.531932
2809 0.179602 0.177275 0.174735 0.531613
2810 0.179499 0.177163 0.174632 0.531293
2811 0.179394 0.177051 0.174529 0.530974
2812 0.17929 0.176939 0.174426 0.530655
2813 0.179185 0.176828 0.174324 0.530337
2814 0.17908 0.176717 0.174222 0.530019
2815 0.178974 0.176606 0.174121 0.529701
2816 0.178869 0.176496 0.174019 0.529384
2817 0.178763 0.176387 0.173918 0.529067
2818 0.178657 0.176278 0.173817 0.528751
2819 0.178551 0.176169 0.173716 0.528436
2820 0.178445 0.176061 0.173614 0.528121
2821 0.178339 0.175954 0.173513 0.527806
2822 0.178232 0.175847 0.173413 0.527492
2823 0.178126 0.175741 0.173312 0.527179
2824 0.178019 0.175635 0.173212 0.526866
2825 0.177913 0.17553 0.173112 0.526554
2826 0.177806 0.175425 0.173012 0.526242
2827 0.177698 0.17532 0.172912 0.525931
2828 0.17759 0.175215 0.172813 0.525619
2829 0.177482 0.175111 0.172715 0.525308
2830 0.177373 0.175007 0.172616 0.524996
2831 0.177263 0.174903 0.172519 0.524684
2832 0.177152 0.174799 0.172421 0.524372
2833 0.17704 0.174695 0.172324 0.524059
2834 0.176928 0.174591 0.172228 0.523747
2835 0.176814 0.174488 0.172132 0.523434
2836 0.176699 0.174384 0.172037 0.52312
2837 0.176583 0.174281 0.171942 0.522807
2838 0.176466 0.174178 0.171848 0.522493
2839 0.176349 0.174076 0.171754 0.522179
2840 0.17623 0.173973 0.171661 0.521864
2841 0.17611 0.173871 0.171569 0.52155
2842 0.17599 0.173768 0.171477 0.521235
2843 0.175869 0.173667 0.171385 0.520921
2844 0.175747 0.173565 0.171294 0.520606
2845 0.175625 0.173463 0.171203 0.520292
2846 0.175502 0.173362 0.171113 0.519977
2847 0.175379 0.173261 0.171022 0.519663
2848 0.175256 0.17316 0.170932 0.519349
2849 0.175133 0.17306 0.170842 0.519035
2850 0.175009 0.17296 0.170752 0.518721
2851 0.174885 0.17286 0.170662 0.518407
2852 0.174762 0.17276 0.170571 0.518093
2853 0.174638 0.172661 0.17048 0.517779
2854 0.174514 0.172561 0.170389 0.517465
2855 0.174391 0.172462 0.170297 0.51715
2856 0.174268 0.172363 0.170205 0.516836
2857 0.174145 0.172264 0.170113 0.516521
2858 0.174022 0.172164 0.170019 0.516206
2859 0.1739 0.172065 0.169926 0.51589
2860 0.173777 0.171965 0.169832 0.515574
2861 0.173656 0.171865 0.169737 0.515257
2862 0.173535 0.171764 0.169641 0.51494
2863 0.173414 0.171664 0.169545 0.514622
2864 0.173293 0.171562 0.169449 0.514304
2865 0.173173 0.17146 0.169351 0.513985
2866 0.173053 0.171358 0.169254 0.513665
2867 0.172933 0.171255 0.169155 0.513344
2868 0.172814 0.171152 0.169057 0.513022
2869 0.172695 0.171048 0.168957 0.5127
2870 0.172576 0.170943 0.168857 0.512377
2871 0.172457 0.170839 0.168757 0.512053
2872 0.172339 0.170733 0.168656 0.511729
2873 0.172221 0.170628 0.168555 0.511403
2874 0.172103 0.170522 0.168453 0.511078
2875 0.171985 0.170415 0.168351 0.510752
2876 0.171868 0.170309 0.168249 0.510425
2877 0.171751 0.170202 0.168146 0.510099
2878 0.171634 0.170095 0.168043 0.509772
2879 0.171519 0.169987 0.167939 0.509445
2880 0.171403 0.16988 0.167835 0.509118
2881 0.171288 0.169772 0.167731 0.50879
2882 0.171173 0.169664 0.167626 0.508463
2883 0.171059 0.169556 0.167521 0.508136
2884 0.170945 0.169448 0.167416 0.507809
2885 0.170832 0.16934 0.16731 0.507482
2886 0.170719 0.169232 0.167205 0.507156
2887 0.170607 0.169124 0.167099 0.506829
2888 0.170495 0.169015 0.166993 0.506503
2889 0.170383 0.168907 0.166888 0.506178
2890 0.170272 0.168799 0.166782 0.505853
2891 0.170162 0.16869 0.166677 0.50553
2892 0.170052 0.168582 0.166572 0.505207
2893 0.169943 0.168475 0.166467 0.504885
2894 0.169835 0.168367 0.166362 0.504564
2895 0.169727 0.168259 0.166257 0.504244
2896 0.16962 0.168152 0.166153 0.503925
2897 0.169515 0.168045 0.166049 0.503608
2898 0.16941 0.167939 0.165945 0.503293
2899 0.169306 0.167832 0.165841 0.502979
2900 0.169203 0.167726 0.165737 0.502667
2901 0.169102 0.167621 0.165634 0.502356
2902 0.169001 0.167516 0.16553 0.502047
2903 0.168902 0.167411 0.165427 0.50174
2904 0.168804 0.167307 0.165324 0.501435
2905 0.168708 0.167203 0.165222 0.501132
2906 0.168612 0.1671 0.165119 0.500831
2907 0.168518 0.166997 0.165017 0.500532
2908 0.168425 0.166895 0.164915 0.500235
2909 0.168333 0.166793 0.164814 0.499941
2910 0.168242 0.166693 0.164713 0.499648
2911 0.168152 0.166592 0.164612 0.499357
2912 0.168062 0.166493 0.164512 0.499067
2913 0.167973 0.166394 0.164412 0.498779
2914 0.167885 0.166296 0.164312 0.498493
2915 0.167797 0.166198 0.164213 0.498207
2916 0.167708 0.166101 0.164113 0.497923
2917 0.16762 0.166005 0.164014 0.497639
2918 0.167531 0.165909 0.163915 0.497355
2919 0.167442 0.165814 0.163816 0.497072
2920 0.167352 0.165719 0.163717 0.496788
2921 0.167262 0.165625 0.163618 0.496504
2922 0.16717 0.165531 0.163519 0.49622
2923 0.167078 0.165437 0.16342 0.495935
2924 0.166984 0.165343 0.163321 0.495649
2925 0.16689 0.165249 0.163222 0.495362
2926 0.166794 0.165156 0.163124 0.495074
2927 0.166697 0.165062 0.163025 0.494784
2928 0.1666 0.164968 0.162927 0.494494
2929 0.166501 0.164873 0.162828 0.494202
2930 0.166401 0.164779 0.16273 0.493909
2931 0.1663 0.164683 0.162632 0.493615
2932 0.166197 0.164587 0.162534 0.493319
2933 0.166094 0.16449 0.162437 0.493021
2934 0.16599 0.164392 0.162339 0.492722
2935 0.165885 0.164294 0.162242 0.492421
2936 0.16578 0.164194 0.162145 0.492119
2937 0.165673 0.164094 0.162049 0.491816
2938 0.165566 0.163992 0.161953 0.491511
2939 0.165458 0.16389 0.161857 0.491204
2940 0.165349 0.163787 0.161762 0.490897
2941 0.165239 0.163683 0.161667 0.490589
2942 0.165129 0.163578 0.161573 0.49028
2943 0.165019 0.163472 0.16148 0.489971
2944 0.164908 0.163366 0.161388 0.489662
2945 0.164797 0.163259 0.161296 0.489353
2946 0.164686 0.163152 0.161206 0.489044
2947 0.164574 0.163045 0.161116 0.488735
2948 0.164462 0.162938 0.161027 0.488428
2949 0.16435 0.162832 0.160939 0.488121
2950 0.164239 0.162725 0.160851 0.487815
2951 0.164127 0.162619 0.160764 0.48751
2952 0.164015 0.162513 0.160678 0.487206
2953 0.163903 0.162407 0.160592 0.486903
2954 0.163792 0.162302 0.160507 0.4866
2955 0.16368 0.162196 0.160422 0.486298
2956 0.163568 0.162091 0.160338 0.485997
2957 0.163456 0.161985 0.160254 0.485695
2958 0.163345 0.16188 0.160169 0.485394
2959 0.163233 0.161774 0.160086 0.485092
2960 0.163121 0.161667 0.160002 0.48479
2961 0.163008 0.16156 0.159918 0.484487
2962 0.162896 0.161453 0.159834 0.484183
2963 0.162783 0.161345 0.159751 0.483879
2964 0.162671 0.161237 0.159667 0.483575
2965 0.162558 0.161129 0.159583 0.48327
2966 0.162445 0.16102 0.159499 0.482964
2967 0.162331 0.160911 0.159416 0.482658
2968 0.162218 0.160801 0.159332 0.482351
2969 0.162105 0.160692 0.159248 0.482044
2970 0.161992 0.160582 0.159163 0.481737
2971 0.161879 0.160472 0.159079 0.48143
2972 0.161766 0.160362 0.158994 0.481122
2973 0.161653 0.160252 0.158909 0.480814
2974 0.16154 0.160142 0.158824 0.480506
2975 0.161427 0.160032 0.158739 0.480198
2976 0.161315 0.159922 0.158653 0.47989
2977 0.161202 0.159812 0.158567 0.479581
2978 0.16109 0.159703 0.15848 0.479273
2979 0.160979 0.159593 0.158393 0.478965
2980 0.160867 0.159484 0.158306 0.478657
2981 0.160756 0.159375 0.158218 0.478349
2982 0.160645 0.159266 0.15813 0.478041
2983 0.160535 0.159158 0.158042 0.477734
2984 0.160424 0.15905 0.157953 0.477427
2985 0.160314 0.158943 0.157864 0.47712
2986 0.160204 0.158836 0.157774 0.476814
2987 0.160093 0.15873 0.157684 0.476507
2988 0.159983 0.158624 0.157594 0.476201
2989 0.159872 0.158519 0.157504 0.475895
2990 0.15976 0.158414 0.157414 0.475588
2991 0.159649 0.158309 0.157324 0.475282
2992 0.159536 0.158205 0.157234 0.474975
2993 0.159423 0.158101 0.157143 0.474667
2994 0.15931 0.157997 0.157053 0.47436
2995 0.159195 0.157894 0.156962 0.474051
2996 0.159081 0.15779 0.156872 0.473743
2997 0.158966 0.157687 0.156781 0.473434
2998 0.15885 0.157584 0.15669 0.473124
2999 0.158735 0.157481 0.156599 0.472815
3000 0.15862 0.157377 0.156508 0.472505
3001 0.158505 0.157274 0.156417 0.472196
3002 0.15839 0.15717 0.156326 0.471887
3003 0.158276 0.157067 0.156236 0.471578
3004 0.158162 0.156963 0.156145 0.471271
3005 0.15805 0.15686 0.156054 0.470964
3006 0.157939 0.156756 0.155964 0.470659
3007 0.157828 0.156653 0.155875 0.470356
3008 0.157719 0.156549 0.155785 0.470054
3009 0.157611 0.156446 0.155697 0.469754
3010 0.157505 0.156342 0.155609 0.469456
3011 0.157399 0.156239 0.155521 0.469159
3012 0.157295 0.156136 0.155435 0.468865
3013 0.157192 0.156033 0.155348 0.468573
3014 0.15709 0.155929 0.155263 0.468283
3015 0.156989 0.155826 0.155178 0.467994
3016 0.156889 0.155723 0.155094 0.467706
3017 0.15679 0.15562 0.15501 0.46742
3018 0.156691 0.155517 0.154927 0.467135
3019 0.156593 0.155414 0.154844 0.466851
3020 0.156496 0.155311 0.154761 0.466568
3021 0.156399 0.155208 0.154679 0.466286
3022 0.156303 0.155106 0.154596 0.466005
3023 0.156207 0.155003 0.154514 0.465725
3024 0.156112 0.154901 0.154432 0.465445
3025 0.156017 0.1548 0.15435 0.465166
3026 0.155922 0.154698 0.154267 0.464888
3027 0.155827 0.154598 0.154185 0.464609
3028 0.155732 0.154497 0.154102 0.464331
3029 0.155637 0.154397 0.154018 0.464052
3030 0.155541 0.154297 0.153935 0.463773
3031 0.155445 0.154197 0.15385 0.463492
3032 0.155349 0.154097 0.153765 0.463211
3033 0.155251 0.153998 0.153678 0.462927
3034 0.155153 0.153898 0.153591 0.462642
3035 0.155053 0.153798 0.153503 0.462355
3036 0.154953 0.153699 0.153414 0.462065
3037 0.154851 0.153599 0.153324 0.461773
3038 0.154749 0.153498 0.153232 0.461479
3039 0.154645 0.153398 0.15314 0.461182
3040 0.154541 0.153297 0.153047 0.460884
3041 0.154435 0.153195 0.152952 0.460583
3042 0.15433 0.153093 0.152857 0.46028
3043 0.154223 0.152991 0.152762 0.459976
3044 0.154117 0.152888 0.152665 0.459671
3045 0.15401 0.152785 0.152569 0.459364
3046 0.153904 0.152682 0.152471 0.459057
3047 0.153798 0.152578 0.152374 0.458749
3048 0.153692 0.152473 0.152276 0.458441
3049 0.153586 0.152368 0.152179 0.458133
3050 0.153481 0.152263 0.152081 0.457825
3051 0.153377 0.152157 0.151982 0.457516
3052 0.153273 0.152051 0.151884 0.457208
3053 0.153171 0.151944 0.151785 0.456899
3054 0.153068 0.151837 0.151686 0.456591
3055 0.152967 0.151729 0.151586 0.456282
3056 0.152866 0.151621 0.151487 0.455974
3057 0.152767 0.151512 0.151387 0.455665
3058 0.152668 0.151402 0.151286 0.455356
3059 0.152569 0.151292 0.151186 0.455047
3060 0.152472 0.151181 0.151085 0.454738
3061 0.152375 0.151069 0.150984 0.454429
3062 0.152279 0.150957 0.150883 0.454119
3063 0.152184 0.150844 0.150782 0.45381
3064 0.15209 0.15073 0.150681 0.453501
3065 0.151996 0.150616 0.15058 0.453192
3066 0.151903 0.150501 0.150479 0.452884
3067 0.151811 0.150386 0.150378 0.452575
3068 0.151719 0.15027 0.150277 0.452266
3069 0.151628 0.150155 0.150175 0.451958
3070 0.151538 0.150038 0.150074 0.45165
3071 0.151448 0.149922 0.149972 0.451342
3072 0.151359 0.149806 0.14987 0.451034
3073 0.15127 0.14969 0.149768 0.450727
3074 0.151181 0.149574 0.149665 0.45042
3075 0.151093 0.149458 0.149562 0.450113
3076 0.151006 0.149343 0.149458 0.449807
3077 0.150918 0.149229 0.149354 0.449501
3078 0.150831 0.149115 0.14925 0.449196
3079 0.150744 0.149002 0.149144 0.448891
3080 0.150657 0.14889 0.149039 0.448586
3081 0.150571 0.14878 0.148932 0.448282
3082 0.150484 0.14867 0.148825 0.447979
3083 0.150397 0.148562 0.148718 0.447677
3084 0.150311 0.148455 0.14861 0.447376
3085 0.150224 0.14835 0.148502 0.447075
3086 0.150137 0.148245 0.148393 0.446775
3087 0.150049 0.148143 0.148285 0.446477
3088 0.149962 0.148041 0.148176 0.446179
3089 0.149874 0.147941 0.148068 0.445883
3090 0.149786 0.147842 0.147959 0.445587
3091 0.149698 0.147743 0.147851 0.445293
3092 0.14961 0.147646 0.147743 0.444999
3093 0.149521 0.14755 0.147635 0.444707
3094 0.149433 0.147455 0.147528 0.444415
3095 0.149344 0.14736 0.14742 0.444124
3096 0.149255 0.147266 0.147313 0.443833
3097 0.149166 0.147172 0.147206 0.443544
3098 0.149077 0.147079 0.147099 0.443255
3099 0.148987 0.146986 0.146993 0.442966
3100 0.148898 0.146893 0.146886 0.442678
3101 0.148809 0.146801 0.14678 0.44239
3102 0.148719 0.146709 0.146674 0.442102
3103 0.148629 0.146618 0.146568 0.441814
3104 0.148539 0.146527 0.146462 0.441527
3105 0.148448 0.146436 0.146356 0.44124
3106 0.148357 0.146345 0.14625 0.440952
3107 0.148266 0.146255 0.146144 0.440665
3108 0.148175 0.146166 0.146038 0.440378
3109 0.148083 0.146077 0.145931 0.440091
3110 0.147991 0.145988 0.145825 0.439804
3111 0.147898 0.1459 0.145719 0.439517
3112 0.147805 0.145813 0.145613 0.43923
3113 0.147712 0.145726 0.145507 0.438944
3114 0.147618 0.14564 0.145401 0.438658
3115 0.147524 0.145554 0.145295 0.438373
3116 0.147429 0.14547 0.145189 0.438088
3117 0.147335 0.145386 0.145084 0.437805
3118 0.14724 0.145302 0.144979 0.437522
3119 0.147146 0.14522 0.144875 0.43724
3120 0.147052 0.145138 0.144771 0.43696
3121 0.146958 0.145056 0.144667 0.436681
3122 0.146865 0.144976 0.144564 0.436404
3123 0.146772 0.144895 0.144461 0.436128
3124 0.14668 0.144816 0.144358 0.435854
3125 0.146588 0.144737 0.144256 0.435581
3126 0.146497 0.144659 0.144154 0.43531
3127 0.146406 0.144581 0.144052 0.43504
3128 0.146316 0.144504 0.14395 0.434771
3129 0.146227 0.144427 0.143848 0.434503
3130 0.146138 0.144351 0.143746 0.434236
3131 0.146049 0.144276 0.143644 0.433969
3132 0.145961 0.144201 0.143541 0.433703
3133 0.145873 0.144126 0.143437 0.433436
3134 0.145785 0.144052 0.143333 0.433169
3135 0.145697 0.143977 0.143228 0.432902
3136 0.145609 0.143903 0.143123 0.432635
3137 0.145521 0.143829 0.143017 0.432366
3138 0.145433 0.143754 0.14291 0.432097
3139 0.145344 0.143679 0.142803 0.431826
3140 0.145256 0.143603 0.142695 0.431554
3141 0.145167 0.143527 0.142588 0.431281
3142 0.145078 0.14345 0.142479 0.431007
3143 0.144989 0.143372 0.142371 0.430732
3144 0.1449 0.143293 0.142262 0.430455
3145 0.144811 0.143213 0.142153 0.430177
3146 0.144722 0.143131 0.142044 0.429898
3147 0.144633 0.143049 0.141936 0.429618
3148 0.144545 0.142965 0.141828 0.429338
3149 0.144457 0.142881 0.14172 0.429057
3150 0.144369 0.142795 0.141612 0.428776
3151 0.144281 0.142708 0.141505 0.428494
3152 0.144194 0.142619 0.141398 0.428212
3153 0.144108 0.14253 0.141292 0.42793
3154 0.144022 0.14244 0.141187 0.427648
3155 0.143936 0.142349 0.141082 0.427366
3156 0.143851 0.142256 0.140977 0.427085
3157 0.143766 0.142163 0.140874 0.426803
3158 0.143682 0.142069 0.140771 0.426522
3159 0.143598 0.141974 0.140668 0.42624
3160 0.143515 0.141878 0.140566 0.425959
3161 0.143431 0.141781 0.140465 0.425678
3162 0.143349 0.141684 0.140365 0.425398
3163 0.143266 0.141585 0.140266 0.425117
3164 0.143184 0.141486 0.140167 0.424837
3165 0.143102 0.141386 0.14007 0.424558
3166 0.14302 0.141285 0.139973 0.424278
3167 0.142938 0.141184 0.139878 0.423999
3168 0.142856 0.141081 0.139783 0.423721
3169 0.142775 0.140979 0.139689 0.423443
3170 0.142693 0.140875 0.139597 0.423165
3171 0.142612 0.140771 0.139505 0.422888
3172 0.14253 0.140666 0.139414 0.422611
3173 0.142449 0.140561 0.139324 0.422334
3174 0.142367 0.140455 0.139235 0.422058
3175 0.142285 0.14035 0.139147 0.421781
3176 0.142202 0.140243 0.13906 0.421505
3177 0.14212 0.140137 0.138973 0.421229
3178 0.142037 0.14003 0.138886 0.420953
3179 0.141953 0.139923 0.138801 0.420677
3180 0.14187 0.139816 0.138715 0.420401
3181 0.141786 0.13971 0.13863 0.420125
3182 0.141701 0.139603 0.138545 0.419849
3183 0.141616 0.139496 0.13846 0.419573
3184 0.141531 0.13939 0.138376 0.419297
3185 0.141446 0.139284 0.138291 0.419021
3186 0.14136 0.139178 0.138207 0.418745
3187 0.141274 0.139072 0.138123 0.418469
3188 0.141187 0.138967 0.138039 0.418194
3189 0.141101 0.138863 0.137955 0.417919
3190 0.141014 0.138759 0.137872 0.417644
3191 0.140926 0.138655 0.137788 0.417369
3192 0.140839 0.138551 0.137705 0.417095
3193 0.140751 0.138449 0.137622 0.416822
3194 0.140662 0.138346 0.13754 0.416548
3195 0.140574 0.138244 0.137457 0.416275
3196 0.140485 0.138143 0.137375 0.416002
3197 0.140395 0.138042 0.137293 0.41573
3198 0.140305 0.137941 0.137211 0.415457
3199 0.140215 0.137841 0.137129 0.415185
3200 0.140124 0.137741 0.137047 0.414912
3201 0.140033 0.137642 0.136965 0.41464
3202 0.139941 0.137543 0.136883 0.414367
3203 0.139849 0.137444 0.136801 0.414095
3204 0.139757 0.137346 0.136719 0.413823
3205 0.139664 0.137249 0.136637 0.41355
