LAMMPS (15 Aug 2014)
lattice sc 0.8
Lattice spacing in x,y,z = 1.07722 1.07722 1.07722

region box block 0 10 0 10 0 10

create_box 1 box
Created orthogonal box = (0 0 0) to (10.7722 10.7722 10.7722)
  1 by 1 by 3 MPI processor grid

create_atoms 1 box
Created 1000 atoms

mass 1 1.0

pair_style lj/cut/opt 3.0

pair_coeff 1 1 1.0 1.0

neighbor 2.0 bin

velocity all create 1.5 12345 dist gaussian rot yes mom yes

fix nve all nve

thermo_style custom time etotal temp press

thermo 10

variable timestep equal 0.001
variable n_steps equal floor(100/${timestep})
variable n_steps equal floor(100/0.001)

timestep ${timestep}
timestep 0.001
run ${n_steps}
run 100000
Memory usage per processor = 2.65604 Mbytes
Time TotEng Temp Press 
        2.41   -3.1843902      1.24353    2.7666714 
        2.42   -3.1841831     1.251368    2.7190058 
        2.43   -3.1841218    1.2541393    2.6935868 
        2.44    -3.183941    1.2533641    2.6844159 
        2.45   -3.1838128    1.2544359    2.6674998 
        2.46   -3.1839511    1.2593105    2.6350582 
        2.47   -3.1838937    1.2623476    2.6144604 
        2.48   -3.1840337    1.2605395    2.6193499 
        2.49   -3.1840242    1.2564013    2.6383234 
         2.5     -3.18431    1.2541682    2.6500448 
        2.51   -3.1841732    1.2534751    2.6558893 
        2.52   -3.1843375    1.2504404    2.6711616 
        2.53    -3.184427    1.2485055    2.6807631 
        2.54   -3.1842399    1.2502288    2.6723059 
        2.55   -3.1842607    1.2553013     2.645285 
        2.56   -3.1841812    1.2630422    2.6037996 
        2.57   -3.1843267     1.270206    2.5638515 
        2.58    -3.184147    1.2732747    2.5444215 
        2.59   -3.1842495    1.2709452    2.5517006 
         2.6   -3.1842714    1.2653631     2.576557 
        2.61   -3.1842242    1.2621319    2.5934061 
        2.62   -3.1843175    1.2642962    2.5885024 
        2.63   -3.1843854      1.26719    2.5839887 
        2.64   -3.1843538    1.2642566    2.6100164 
        2.65   -3.1844534    1.2549028    2.6679699 
        2.66   -3.1841917    1.2443724    2.7327339 
        2.67    -3.184359    1.2370575    2.7811014 
        2.68   -3.1843597    1.2315192    2.8189395 
        2.69   -3.1842604    1.2274772    2.8465972 
         2.7   -3.1842221    1.2259472    2.8584145 
        2.71   -3.1843168    1.2272975    2.8522436 
        2.72    -3.184188    1.2306327     2.833231 
        2.73   -3.1843835    1.2340923    2.8097533 
        2.74   -3.1843733    1.2386532    2.7793401 
        2.75   -3.1842916    1.2435206    2.7458467 
        2.76   -3.1843661     1.247955    2.7129426 
        2.77   -3.1843294    1.2532682    2.6767958 
        2.78   -3.1843616    1.2576793    2.6468376 
        2.79   -3.1844914    1.2571044    2.6419955 
         2.8   -3.1842757    1.2527086    2.6573901 
        2.81   -3.1841858     1.247079    2.6791302 
        2.82   -3.1842744    1.2434437    2.6909314 
        2.83   -3.1842927    1.2456618    2.6751112 
        2.84   -3.1843057    1.2524847    2.6375582 
        2.85    -3.184372    1.2608021    2.5944515 
        2.86   -3.1842709    1.2645604    2.5757572 
        2.87   -3.1841902    1.2610468    2.5944771 
        2.88   -3.1840147    1.2531724    2.6368057 
        2.89   -3.1841486    1.2430523    2.6890771 
         2.9   -3.1839779    1.2397737    2.7084942 
        2.91   -3.1839986    1.2531376    2.6507315 
        2.92   -3.1840922     1.273888    2.5609352 
        2.93   -3.1840141    1.2845447    2.5228361 
        2.94   -3.1842594    1.2748264    2.5841362 
        2.95   -3.1844794    1.2476317    2.7293181 
        2.96   -3.1843556    1.2196768    2.8772456 
        2.97   -3.1844303    1.2059414    2.9536586 
        2.98   -3.1844678     1.204921    2.9626891 
        2.99   -3.1843549    1.2076867    2.9451336 
           3   -3.1844555    1.2115436    2.9148549 
        3.01   -3.1844112    1.2190348    2.8635628 
        3.02   -3.1843567    1.2302956    2.7924388 
        3.03   -3.1844494    1.2442894    2.7081817 
        3.04    -3.184401    1.2597248    2.6204407 
        3.05   -3.1842328    1.2694761    2.5642252 
        3.06   -3.1842305    1.2673439    2.5676915 
        3.07   -3.1842837    1.2596372    2.6013073 
        3.08   -3.1842609    1.2536811    2.6296793 
        3.09   -3.1845028    1.2513479    2.6420862 
         3.1    -3.184504    1.2521848    2.6412329 
        3.11   -3.1843475    1.2546642    2.6342093 
        3.12   -3.1840552    1.2559965    2.6334037 
        3.13   -3.1840968    1.2533042    2.6499937 
        3.14   -3.1843978    1.2488473    2.6728535 
        3.15   -3.1842028    1.2476163     2.680553 
        3.16   -3.1840875    1.2482066    2.6789278 
        3.17   -3.1840489    1.2461998    2.6886225 
        3.18   -3.1839266    1.2412474    2.7117806 
        3.19   -3.1841235    1.2357713    2.7354607 
         3.2   -3.1842637    1.2363403    2.7289834 
        3.21   -3.1841931    1.2491081    2.6653583 
        3.22   -3.1842345    1.2673219    2.5769961 
        3.23   -3.1842708    1.2771167    2.5293208 
        3.24   -3.1842451    1.2742277     2.542624 
        3.25   -3.1842439    1.2676125    2.5748046 
        3.26   -3.1841641    1.2684058     2.573875 
        3.27   -3.1841454    1.2750097     2.546223 
        3.28   -3.1841622    1.2785088    2.5334268 
        3.29   -3.1841311    1.2730295    2.5631419 
         3.3   -3.1842483    1.2621536    2.6178673 
        3.31   -3.1841618    1.2548883    2.6543543 
        3.32   -3.1842429    1.2568659    2.6429587 
        3.33   -3.1841539    1.2691705    2.5784041 
        3.34   -3.1840153    1.2871161    2.4842485 
        3.35   -3.1842305    1.3014397    2.4062892 
        3.36   -3.1844751     1.304412    2.3846467 
        3.37   -3.1843486    1.2929186    2.4362144 
        3.38   -3.1843621    1.2738944    2.5282132 
        3.39     -3.18443    1.2599746    2.6019004 
         3.4   -3.1844319    1.2511703    2.6542994 
        3.41   -3.1845738    1.2421822    2.7058445 
        3.42   -3.1844036    1.2341629    2.7489478 
        3.43   -3.1844319    1.2333204    2.7522449 
        3.44   -3.1844959    1.2436384    2.6976536 
        3.45   -3.1845099    1.2606453    2.6078162 
        3.46   -3.1844982    1.2750637    2.5287286 
        3.47   -3.1844202       1.2806    2.4927625 
        3.48   -3.1843235     1.277211    2.5019655 
        3.49   -3.1845803    1.2680833    2.5408801 
         3.5   -3.1847752    1.2554666    2.5975821 
        3.51   -3.1847566    1.2436396    2.6502475 
        3.52   -3.1846084    1.2399155    2.6642564 
        3.53   -3.1844575    1.2455103    2.6336871 
        3.54   -3.1844272    1.2570076    2.5755311 
        3.55   -3.1844759    1.2663165     2.528568 
        3.56   -3.1845097    1.2685968    2.5163422 
        3.57   -3.1842948    1.2674683     2.523638 
        3.58   -3.1842144    1.2648752    2.5400441 
        3.59   -3.1842292    1.2609306    2.5627399 
         3.6   -3.1840797    1.2601178    2.5704907 
        3.61   -3.1839655    1.2599796    2.5730278 
        3.62   -3.1838789    1.2595869    2.5747873 
        3.63   -3.1838958    1.2623268    2.5609423 
        3.64   -3.1839035    1.2681684    2.5317017 
        3.65    -3.184105    1.2746603    2.4979091 
        3.66   -3.1842002    1.2779085    2.4780077 
        3.67   -3.1840783    1.2768973    2.4772747 
        3.68   -3.1839934    1.2775975      2.46948 
        3.69   -3.1842046    1.2826913    2.4429561 
         3.7   -3.1841508    1.2895675    2.4113329 
        3.71   -3.1843003    1.2955093    2.3880768 
        3.72   -3.1843065    1.2934152    2.4069395 
        3.73   -3.1844116    1.2781972    2.4894136 
        3.74   -3.1841744    1.2557926    2.6057406 
        3.75   -3.1843877    1.2395408    2.6897519 
        3.76   -3.1843383    1.2367333    2.7062793 
        3.77   -3.1842814    1.2433218    2.6728802 
        3.78   -3.1843223    1.2508527     2.630135 
        3.79   -3.1844499     1.255738    2.5977826 
         3.8   -3.1843828    1.2598672    2.5704115 
        3.81   -3.1845544    1.2634633    2.5477271 
        3.82   -3.1845236     1.263654    2.5439679 
        3.83   -3.1845823    1.2582061    2.5684428 
        3.84   -3.1845569    1.2485189     2.613716 
        3.85   -3.1843479    1.2388556    2.6584942 
        3.86    -3.184271    1.2355554    2.6721904 
        3.87    -3.184294    1.2385878     2.654425 
        3.88   -3.1842419    1.2420307    2.6324327 
        3.89   -3.1842422    1.2462458    2.6063543 
         3.9   -3.1844931    1.2503629    2.5816111 
        3.91   -3.1845682    1.2515654    2.5730282 
        3.92   -3.1845448    1.2510483    2.5768127 
        3.93   -3.1846729    1.2463218    2.6040388 
        3.94   -3.1845612    1.2361326    2.6598434 
        3.95   -3.1846017    1.2275388     2.710522 
        3.96   -3.1846728    1.2247163    2.7360776 
        3.97   -3.1846588    1.2239652    2.7520117 
        3.98   -3.1845506    1.2231715    2.7666896 
        3.99   -3.1844017    1.2252346    2.7659352 
           4    -3.184494    1.2308245    2.7450331 
        4.01   -3.1845385    1.2396947    2.7053121 
        4.02   -3.1846129    1.2498464      2.65714 
        4.03   -3.1844852    1.2566593    2.6245928 
        4.04   -3.1846063    1.2555621    2.6303482 
        4.05   -3.1844347     1.245405    2.6812721 
        4.06   -3.1843592    1.2296723    2.7588472 
        4.07   -3.1842905    1.2184346    2.8143819 
        4.08   -3.1841324    1.2194302    2.8108832 
        4.09   -3.1843814     1.227558     2.770529 
         4.1   -3.1845368     1.234977      2.73193 
        4.11     -3.18452    1.2391562    2.7094411 
        4.12   -3.1845709    1.2400932    2.7039157 
        4.13   -3.1846155    1.2368613    2.7190866 
        4.14   -3.1844503    1.2302578     2.749975 
        4.15   -3.1842734    1.2268631    2.7648275 
        4.16   -3.1842447    1.2332566    2.7330167 
        4.17   -3.1843173    1.2456605    2.6723708 
        4.18   -3.1842842    1.2535243    2.6323704 
        4.19   -3.1844352    1.2559146    2.6190736 
         4.2   -3.1842498    1.2544928    2.6264918 
        4.21   -3.1843299    1.2493561    2.6520067 
        4.22   -3.1843855    1.2458626    2.6713013 
        4.23   -3.1844447    1.2433603    2.6863332 
        4.24   -3.1845341    1.2379936      2.71312 
        4.25   -3.1845064    1.2323198     2.739097 
        4.26    -3.184752    1.2312219    2.7403803 
        4.27    -3.184559    1.2354175    2.7143959 
        4.28   -3.1844797    1.2410266    2.6785069 
        4.29   -3.1842901     1.244932    2.6488187 
         4.3   -3.1842553    1.2456741     2.632478 
        4.31   -3.1843791    1.2460122    2.6170821 
        4.32   -3.1843833    1.2529728      2.57221 
        4.33   -3.1842831    1.2670302     2.497927 
        4.34   -3.1843162    1.2794922    2.4358487 
        4.35   -3.1841155    1.2841066    2.4170414 
        4.36   -3.1841102     1.279561    2.4465648 
        4.37   -3.1840783    1.2712295    2.4989099 
        4.38   -3.1839548    1.2630717    2.5544022 
        4.39   -3.1836929    1.2494594     2.635377 
         4.4   -3.1839459    1.2311724    2.7334204 
        4.41   -3.1840781    1.2230516    2.7796954 
        4.42   -3.1842483     1.230021    2.7505578 
        4.43    -3.184251    1.2421713    2.6930784 
        4.44   -3.1843825    1.2490456    2.6575818 
        4.45   -3.1843219    1.2450968    2.6704315 
        4.46   -3.1843414    1.2390675    2.6912683 
        4.47   -3.1844781    1.2388998    2.6829966 
        4.48   -3.1844859    1.2456838    2.6408947 
        4.49    -3.184423    1.2570122    2.5769819 
         4.5    -3.184414     1.269864    2.5068274 
        4.51   -3.1845615    1.2814547    2.4455676 
        4.52   -3.1845375    1.2867373    2.4185927 
        4.53    -3.184717    1.2821289    2.4421966 
        4.54    -3.184742    1.2697627    2.5063931 
        4.55   -3.1846082    1.2575079    2.5740656 
        4.56   -3.1845066    1.2487749     2.627659 
        4.57   -3.1845438    1.2415496    2.6751981 
        4.58    -3.184576    1.2328202    2.7302607 
        4.59   -3.1844493    1.2230038    2.7903967 
         4.6   -3.1844798    1.2154362    2.8370787 
        4.61   -3.1844611    1.2208256    2.8203939 
        4.62   -3.1844787    1.2361824    2.7529998 
        4.63   -3.1845163    1.2495796    2.6898068 
        4.64   -3.1845289    1.2587237    2.6437826 
        4.65   -3.1845886    1.2655817    2.6080295 
        4.66   -3.1846022    1.2698403    2.5857856 
        4.67   -3.1845201    1.2688843    2.5899192 
        4.68    -3.184508    1.2635422     2.616235 
        4.69   -3.1844765     1.259987    2.6357692 
         4.7   -3.1846112    1.2623659    2.6279296 
        4.71   -3.1847219    1.2674637    2.6068266 
        4.72    -3.184657    1.2689611    2.6016467 
        4.73   -3.1848956     1.265228    2.6198464 
        4.74   -3.1847564    1.2583781    2.6530996 
        4.75   -3.1847442    1.2511957    2.6874785 
        4.76   -3.1847847    1.2452026    2.7156759 
        4.77   -3.1847233    1.2396439    2.7407002 
